ID,Anho,Mes,España,Alemania,Estados Unidos,Italia,Australia,Francia,Suiza,Japón,Reino Unido,Holanda,Resto,Portugal,Finlandia,Brasil,México,Canadá,Austria,Belgica,Venezuela,Argentina,Irlanda,Dinamarca,Polonia,Hungría,Corea,República Checa,China,Uruguay,Rusia,Ucrania,Chile,Colombia,Bélgica,Eslovaquia,Sudáfrica,Taiwán,Singapur,Rumania,Bulgaria,Suecia,Indonesia,Islandia,Lituania,Irán,Estonia,Perú,Israel,Puerto Rico,Total
200401,2004,1,546.0,14.0,13.0,12.0,9.0,9.0,6.0,5.0,4.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0
200402,2004,2,1146.0,32.0,13.0,7.0,0.0,21.0,0.0,0.0,7.0,0.0,62.0,58.0,31.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401.0
200403,2004,3,2703.0,114.0,30.0,20.0,0.0,23.0,0.0,0.0,31.0,0.0,111.0,22.0,0.0,0.0,17.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3105.0
200404,2004,4,12745.0,458.0,171.0,154.0,0.0,408.0,0.0,0.0,111.0,0.0,704.0,489.0,0.0,0.0,98.0,0.0,107.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15554.0
200405,2004,5,11210.0,1221.0,284.0,514.0,0.0,1097.0,0.0,0.0,210.0,274.0,1325.0,226.0,0.0,275.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16860.0
200406,2004,6,13236.0,1157.0,437.0,676.0,0.0,961.0,0.0,0.0,220.0,360.0,1520.0,251.0,0.0,255.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19295.0
200407,2004,7,25724.0,766.0,434.0,955.0,0.0,991.0,0.0,0.0,188.0,223.0,1761.0,401.0,0.0,154.0,0.0,0.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31891.0
200408,2004,8,36700.0,892.0,124.0,4071.0,0.0,1075.0,0.0,0.0,173.0,127.0,1389.0,716.0,0.0,0.0,0.0,0.0,145.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45601.0
200409,2004,9,16547.0,1200.0,232.0,861.0,0.0,956.0,0.0,0.0,222.0,208.0,1605.0,535.0,0.0,191.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22752.0
200410,2004,10,9833.0,843.0,215.0,335.0,0.0,789.0,0.0,0.0,216.0,0.0,1186.0,419.0,0.0,264.0,237.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14556.0
200411,2004,11,3306.0,95.0,54.0,0.0,0.0,191.0,0.0,0.0,39.0,0.0,308.0,73.0,0.0,59.0,0.0,58.0,0.0,0.0,194.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4410.0
200412,2004,12,3430.0,24.0,21.0,31.0,0.0,45.0,0.0,0.0,0.0,0.0,123.0,54.0,0.0,25.0,15.0,0.0,0.0,14.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3802.0
200501,2005,1,165.0,6.0,18.0,16.0,4.0,14.0,0.0,0.0,0.0,3.0,22.0,4.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0
200502,2005,2,392.0,26.0,4.0,8.0,0.0,18.0,0.0,13.0,4.0,5.0,24.0,65.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0
200503,2005,3,2181.0,193.0,57.0,89.0,0.0,38.0,0.0,0.0,42.0,0.0,201.0,201.0,0.0,0.0,33.0,0.0,0.0,42.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3121.0
200504,2005,4,1575.0,299.0,68.0,158.0,0.0,239.0,71.0,0.0,102.0,0.0,455.0,172.0,0.0,0.0,0.0,85.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3307.0
200505,2005,5,3458.0,1475.0,307.0,553.0,0.0,924.0,0.0,0.0,228.0,367.0,1246.0,276.0,0.0,207.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9310.0
200506,2005,6,5022.0,1461.0,436.0,1150.0,0.0,1193.0,0.0,0.0,274.0,488.0,1667.0,274.0,0.0,0.0,0.0,269.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12619.0
200507,2005,7,12867.0,720.0,474.0,1108.0,0.0,880.0,0.0,0.0,185.0,191.0,1577.0,317.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18804.0
200508,2005,8,17036.0,908.0,167.0,3115.0,0.0,887.0,0.0,0.0,191.0,184.0,1336.0,560.0,0.0,0.0,0.0,0.0,187.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24831.0
200509,2005,9,6469.0,1207.0,242.0,863.0,0.0,822.0,0.0,0.0,257.0,187.0,1394.0,361.0,0.0,174.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12168.0
200510,2005,10,2666.0,727.0,224.0,276.0,0.0,740.0,0.0,0.0,179.0,0.0,1023.0,299.0,0.0,206.0,0.0,369.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6873.0
200511,2005,11,655.0,110.0,41.0,73.0,37.0,122.0,28.0,0.0,40.0,0.0,190.0,0.0,0.0,41.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.0
200512,2005,12,442.0,23.0,0.0,21.0,0.0,33.0,0.0,11.0,10.0,0.0,60.0,28.0,0.0,11.0,0.0,14.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0
200601,2006,1,194.0,18.0,0.0,19.0,0.0,16.0,0.0,6.0,9.0,0.0,34.0,0.0,0.0,10.0,0.0,0.0,7.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0
200602,2006,2,244.0,23.0,7.0,9.0,0.0,6.0,0.0,0.0,8.0,0.0,28.0,12.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0
200603,2006,3,558.0,110.0,16.0,31.0,0.0,40.0,0.0,0.0,49.0,0.0,112.0,118.0,0.0,0.0,23.0,27.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096.0
200604,2006,4,4550.0,449.0,102.0,244.0,0.0,349.0,0.0,0.0,133.0,0.0,628.0,750.0,78.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7451.0
200605,2006,5,3489.0,1430.0,236.0,729.0,0.0,1096.0,0.0,0.0,282.0,318.0,1644.0,292.0,0.0,0.0,0.0,300.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10147.0
200606,2006,6,5001.0,1455.0,393.0,1226.0,0.0,1264.0,0.0,0.0,270.0,488.0,1966.0,381.0,0.0,0.0,0.0,278.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13011.0
200607,2006,7,12166.0,830.0,437.0,1287.0,0.0,1021.0,0.0,0.0,155.0,211.0,1700.0,454.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18720.0
200608,2006,8,15774.0,1079.0,0.0,5054.0,0.0,1019.0,0.0,0.0,201.0,218.0,1598.0,606.0,0.0,0.0,0.0,0.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26183.0
200609,2006,9,6373.0,1617.0,236.0,1017.0,0.0,1047.0,0.0,0.0,255.0,218.0,1765.0,469.0,0.0,0.0,0.0,0.0,202.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13470.0
200610,2006,10,2878.0,963.0,261.0,346.0,0.0,760.0,0.0,0.0,156.0,0.0,1356.0,242.0,0.0,173.0,0.0,371.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7700.0
200611,2006,11,849.0,144.0,50.0,91.0,55.0,153.0,28.0,0.0,0.0,0.0,243.0,24.0,0.0,58.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1755.0
200612,2006,12,540.0,39.0,14.0,21.0,0.0,53.0,0.0,0.0,13.0,0.0,105.0,30.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.0
200701,2007,1,182.0,33.0,26.0,18.0,0.0,11.0,0.0,6.0,0.0,0.0,39.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0
200702,2007,2,316.0,32.0,12.0,15.0,0.0,9.0,0.0,0.0,0.0,0.0,66.0,167.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0
200703,2007,3,1005.0,223.0,50.0,47.0,0.0,29.0,21.0,0.0,24.0,0.0,168.0,59.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680.0
200704,2007,4,4079.0,992.0,161.0,322.0,0.0,571.0,0.0,0.0,178.0,0.0,872.0,617.0,0.0,0.0,0.0,115.0,107.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8115.0
200705,2007,5,4299.0,2671.0,308.0,799.0,0.0,1250.0,0.0,0.0,297.0,334.0,1986.0,323.0,0.0,0.0,0.0,304.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12924.0
200706,2007,6,5369.0,2733.0,468.0,1379.0,0.0,1193.0,0.0,0.0,300.0,452.0,2176.0,449.0,0.0,0.0,0.0,348.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15182.0
200707,2007,7,12176.0,1480.0,438.0,1498.0,0.0,872.0,0.0,0.0,0.0,197.0,2247.0,438.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,277.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20156.0
200708,2007,8,16330.0,1598.0,205.0,4615.0,0.0,948.0,0.0,0.0,0.0,211.0,1873.0,854.0,0.0,0.0,0.0,0.0,224.0,199.0,0.0,0.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27289.0
200709,2007,9,6806.0,2300.0,251.0,1065.0,0.0,1088.0,0.0,0.0,229.0,232.0,2236.0,514.0,0.0,0.0,0.0,310.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15282.0
200710,2007,10,3333.0,1566.0,203.0,435.0,0.0,841.0,247.0,0.0,239.0,0.0,1671.0,319.0,0.0,207.0,0.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9443.0
200711,2007,11,1131.0,185.0,99.0,91.0,58.0,159.0,0.0,0.0,0.0,0.0,355.0,236.0,0.0,65.0,0.0,81.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2496.0
200712,2007,12,478.0,62.0,12.0,25.0,0.0,41.0,16.0,0.0,10.0,0.0,96.0,27.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.0
200801,2008,1,159.0,34.0,8.0,15.0,0.0,6.0,0.0,0.0,0.0,6.0,39.0,8.0,0.0,13.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0
200802,2008,2,345.0,40.0,0.0,20.0,0.0,37.0,0.0,0.0,8.0,0.0,72.0,137.0,0.0,14.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.0
200803,2008,3,3635.0,426.0,125.0,61.0,0.0,40.0,0.0,0.0,38.0,0.0,342.0,485.0,0.0,48.0,0.0,0.0,66.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5327.0
200804,2008,4,2055.0,985.0,93.0,246.0,0.0,414.0,0.0,0.0,139.0,101.0,880.0,434.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5648.0
200805,2008,5,4835.0,3656.0,345.0,1019.0,0.0,1170.0,0.0,0.0,301.0,455.0,2665.0,765.0,0.0,0.0,0.0,384.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16001.0
200806,2008,6,5626.0,2889.0,445.0,1465.0,0.0,1181.0,0.0,0.0,0.0,424.0,2500.0,456.0,0.0,252.0,0.0,340.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15904.0
200807,2008,7,12814.0,1755.0,416.0,1470.0,0.0,846.0,0.0,0.0,0.0,222.0,2465.0,398.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21066.0
200808,2008,8,18595.0,1593.0,0.0,4853.0,0.0,889.0,0.0,0.0,195.0,214.0,2022.0,905.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,341.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29996.0
200809,2008,9,8117.0,2540.0,0.0,1083.0,0.0,994.0,0.0,0.0,270.0,0.0,2749.0,484.0,0.0,0.0,0.0,296.0,270.0,0.0,0.0,0.0,318.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17378.0
200810,2008,10,3465.0,1624.0,286.0,431.0,219.0,847.0,232.0,0.0,0.0,0.0,2028.0,0.0,0.0,185.0,0.0,372.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9878.0
200811,2008,11,1044.0,189.0,78.0,80.0,62.0,178.0,57.0,0.0,0.0,0.0,394.0,71.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2309.0
200812,2008,12,736.0,52.0,16.0,27.0,0.0,46.0,11.0,0.0,0.0,11.0,95.0,66.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085.0
200901,2009,1,275.0,36.0,9.0,39.0,0.0,16.0,0.0,6.0,0.0,6.0,45.0,18.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0
200902,2009,2,312.0,49.0,0.0,25.0,0.0,28.0,0.0,10.0,0.0,0.0,62.0,174.0,0.0,0.0,0.0,9.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0
200903,2009,3,1133.0,238.0,47.0,72.0,0.0,44.0,20.0,0.0,24.0,0.0,164.0,43.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850.0
200904,2009,4,6095.0,1015.0,190.0,299.0,0.0,389.0,0.0,0.0,162.0,0.0,1174.0,534.0,127.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10316.0
200905,2009,5,5761.0,2946.0,357.0,1002.0,0.0,1355.0,0.0,0.0,0.0,403.0,2757.0,867.0,0.0,0.0,0.0,360.0,400.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16498.0
200906,2009,6,8273.0,2798.0,492.0,1251.0,0.0,1359.0,0.0,0.0,0.0,440.0,2865.0,843.0,0.0,0.0,0.0,373.0,354.0,0.0,0.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19354.0
