ID,Year,Month,Description,Total,Percent
201306,2013,6,Empleados,7045,23.98379519302785
201306,2013,6,Jubilados,5532,18.832981548308027
201306,2013,6,Estudiantes,3784,12.882140668618506
201306,2013,6,Tecnicos,3458,11.772315653298836
201306,2013,6,Liberales,3233,11.006332130455505
201306,2013,6,Funcionarios,1521,5.178048614420916
201306,2013,6,Profesores,1246,4.241846530945734
201306,2013,6,Obreros,1069,3.639272826308981
201306,2013,6,Parados,763,2.597535235242051
201306,2013,6,Amas de Casa,743,2.52944781098931
201306,2013,6,Resto,980,3.3362837883842853
201307,2013,7,Estudiantes,12199,33.36798052463142
201307,2013,7,Empleados,6205,16.97256489510107
201307,2013,7,Profesores,4428,12.111928663256654
201307,2013,7,Tecnicos,3334,9.119505456932629
201307,2013,7,Liberales,2775,7.590470198856643
201307,2013,7,Jubilados,2411,6.594819333132745
201307,2013,7,Funcionarios,1449,3.9634563308624413
201307,2013,7,Obreros,1102,3.0143056429333406
201307,2013,7,Parados,774,2.1171257419513663
201307,2013,7,Amas de Casa,695,1.9010366804343664
201307,2013,7,Resto,1187,3.246806531907328
201308,2013,8,Estudiantes,11130,23.819714933869793
201308,2013,8,Empleados,10619,22.726105380302187
201308,2013,8,Liberales,5682,12.160253392115738
201308,2013,8,Tecnicos,5237,11.207892821983478
201308,2013,8,Profesores,5015,10.732782604973677
201308,2013,8,Obreros,2167,4.63767495612721
201308,2013,8,Funcionarios,1781,3.8115824166416985
201308,2013,8,Jubilados,1702,3.642511663741814
201308,2013,8,Parados,1002,2.1444163848820783
201308,2013,8,Amas de Casa,899,1.9239823652784318
201308,2013,8,Resto,1492,3.1930830800838934
201309,2013,9,Empleados,7982,25.83673205153104
201309,2013,9,Jubilados,4527,14.653330743833754
201309,2013,9,Estudiantes,4067,13.16436848579012
201309,2013,9,Tecnicos,4020,13.01223538551175
201309,2013,9,Liberales,3730,12.073541788049459
201309,2013,9,Funcionarios,1820,5.891111542694374
201309,2013,9,Profesores,1279,4.139962452256102
201309,2013,9,Obreros,826,2.6736583155305236
201309,2013,9,Parados,740,2.3952871107658447
201309,2013,9,Amas de Casa,739,2.3920502362918366
201309,2013,9,Resto,1164,3.767721887745193
201310,2013,10,Empleados,4602,23.471209261998265
201310,2013,10,Jubilados,3758,19.16662416483909
201310,2013,10,Tecnicos,2565,13.082062528688734
201310,2013,10,Liberales,2343,11.949813841995205
201310,2013,10,Estudiantes,1899,9.68531646860815
201310,2013,10,Funcionarios,949,4.84010812464936
201310,2013,10,Profesores,904,4.610598255724996
201310,2013,10,Parados,597,3.044830927729892
201310,2013,10,Obreros,543,2.769419085020656
201310,2013,10,Amas de Casa,480,2.4481052685265468
201310,2013,10,Resto,967,4.931912072219105
201311,2013,11,Empleados,1289,26.268595883431832
201311,2013,11,Estudiantes,741,15.100876299164458
201311,2013,11,Liberales,602,12.268188302425107
201311,2013,11,Jubilados,539,10.984308131241084
201311,2013,11,Tecnicos,449,9.150193600978195
201311,2013,11,Parados,327,6.663949459955166
201311,2013,11,Funcionarios,273,5.563480741797433
201311,2013,11,Profesores,212,4.320358671285918
201311,2013,11,Amas de Casa,133,2.710413694721826
201311,2013,11,Obreros,88,1.793356429590381
201311,2013,11,Resto,254,5.176278785408599
201312,2013,12,Empleados,442,26.64255575647981
201312,2013,12,Liberales,206,12.41711874623267
201312,2013,12,Estudiantes,188,11.33212778782399
201312,2013,12,Tecnicos,145,8.740204942736588
201312,2013,12,Parados,122,7.353827606992164
201312,2013,12,Jubilados,116,6.99216395418927
201312,2013,12,Profesores,101,6.088004822182038
201312,2013,12,Funcionarios,98,5.9071729957805905
201312,2013,12,Obreros,95,5.726341169379144
201312,2013,12,Amas de Casa,55,3.315250150693189
201312,2013,12,Resto,91,5.485232067510548
201401,2014,1,Estudiantes,236,26.048565121412803
201401,2014,1,Empleados,191,21.08167770419426
201401,2014,1,Liberales,114,12.582781456953642
201401,2014,1,Tecnicos,78,8.609271523178808
201401,2014,1,Profesores,74,8.167770419426049
201401,2014,1,Obreros,43,4.746136865342163
201401,2014,1,Funcionarios,42,4.635761589403973
201401,2014,1,Jubilados,37,4.083885209713024
201401,2014,1,Parados,32,3.532008830022075
201401,2014,1,Directivos,15,1.6556291390728477
201401,2014,1,Resto,44,4.856512141280353
201402,2014,2,Estudiantes,338,34.845360824742265
201402,2014,2,Empleados,225,23.195876288659793
201402,2014,2,Liberales,98,10.103092783505154
201402,2014,2,Jubilados,64,6.597938144329897
201402,2014,2,Tecnicos,45,4.639175257731959
201402,2014,2,Profesores,43,4.43298969072165
201402,2014,2,Parados,42,4.329896907216495
201402,2014,2,Funcionarios,31,3.195876288659794
201402,2014,2,Obreros,25,2.577319587628866
201402,2014,2,Directivos,18,1.8556701030927836
201402,2014,2,Resto,41,4.226804123711339
201403,2014,3,Estudiantes,789,25.047619047619047
201403,2014,3,Empleados,555,17.61904761904762
201403,2014,3,Liberales,400,12.698412698412698
201403,2014,3,Tecnicos,359,11.396825396825397
201403,2014,3,Funcionarios,295,9.365079365079366
201403,2014,3,Jubilados,220,6.984126984126984
201403,2014,3,Obreros,135,4.285714285714286
201403,2014,3,Profesores,98,3.111111111111111
201403,2014,3,Parados,94,2.984126984126984
201403,2014,3,Amas de Casa,69,2.1904761904761907
201403,2014,3,Resto,136,4.317460317460317
201404,2014,4,Estudiantes,3913,22.55721450394881
201404,2014,4,Empleados,3743,21.57721796276013
201404,2014,4,Liberales,2370,13.662304721277454
201404,2014,4,Tecnicos,1813,10.451374877500433
201404,2014,4,Jubilados,1620,9.338790568974462
201404,2014,4,Profesores,1522,8.773851386406871
201404,2014,4,Funcionarios,619,3.568340347034069
201404,2014,4,Obreros,452,2.605637862454603
201404,2014,4,Amas de Casa,336,1.9369343402317403
201404,2014,4,Parados,322,1.8562287427220845
201404,2014,4,Resto,637,3.6721046866893414
201405,2014,5,Empleados,6827,24.9579586166557
201405,2014,5,Jubilados,6142,22.45375447832127
201405,2014,5,Liberales,3721,13.603129341229803
201405,2014,5,Tecnicos,2990,10.930759669518169
201405,2014,5,Estudiantes,1926,7.0410177670541785
201405,2014,5,Funcionarios,1469,5.370329750676318
201405,2014,5,Profesores,1119,4.09080938802369
201405,2014,5,Amas de Casa,815,2.9794545587482637
201405,2014,5,Directivos,763,2.78935439058273
201405,2014,5,Parados,533,1.9485267236967172
201405,2014,5,Resto,1049,3.834905315493164
201406,2014,6,Empleados,7937,24.036219375548892
201406,2014,6,Jubilados,6311,19.112080191393357
201406,2014,6,Estudiantes,4206,12.737348959752884
201406,2014,6,Tecnicos,3886,11.768268677508253
201406,2014,6,Liberales,3865,11.704672783985949
201406,2014,6,Funcionarios,1890,5.723630417007359
201406,2014,6,Profesores,1556,4.712152872414524
201406,2014,6,Amas de Casa,819,2.4802398473698557
201406,2014,6,Parados,729,2.2076860179885527
201406,2014,6,Directivos,668,2.0229550891856696
201406,2014,6,Resto,1154,3.494745767844705
201407,2014,7,Estudiantes,12726,32.151790000252646
201407,2014,7,Empleados,6904,17.44271241252116
201407,2014,7,Profesores,4743,11.983022157095576
201407,2014,7,Tecnicos,3451,8.71882974154266
201407,2014,7,Liberales,3217,8.12763699754933
201407,2014,7,Jubilados,2861,7.228215557969733
201407,2014,7,Funcionarios,1950,4.926606199944418
201407,2014,7,Parados,793,2.00348652131073
201407,2014,7,Amas de Casa,706,1.7836840908516713
201407,2014,7,Directivos,688,1.7382077259291073
201407,2014,7,Resto,1542,3.89580859503297
201408,2014,8,Estudiantes,12835,25.05954937717209
201408,2014,8,Empleados,11669,22.783005974462103
201408,2014,8,Liberales,6136,11.98016322386661
201408,2014,8,Tecnicos,5779,11.28314264516381
201408,2014,8,Profesores,5367,10.478737943691671
201408,2014,8,Funcionarios,2243,4.379319770393221
201408,2014,8,Jubilados,1953,3.8131125776094343
201408,2014,8,Directivos,1023,1.9973446835097035
201408,2014,8,Amas de Casa,965,1.8841032449529462
201408,2014,8,Obreros,905,1.7669569292045766
201408,2014,8,Resto,2343,4.574563629973838
201409,2014,9,Empleados,8956,25.99181588646719
201409,2014,9,Jubilados,5444,15.799402153408597
201409,2014,9,Estudiantes,4560,13.233885712627332
201409,2014,9,Tecnicos,4558,13.228081376788461
201409,2014,9,Liberales,4174,12.113648895725106
201409,2014,9,Funcionarios,1956,5.676640450416461
201409,2014,9,Profesores,1359,3.9440462025132774
201409,2014,9,Parados,783,2.272397480918246
201409,2014,9,Amas de Casa,767,2.225962794207273
201409,2014,9,Directivos,597,1.7325942479031837
201409,2014,9,Resto,1303,3.7815247990248717
201410,2014,10,Empleados,6078,26.19263089851325
201410,2014,10,Jubilados,4216,18.168498168498168
201410,2014,10,Estudiantes,2961,12.760180995475114
201410,2014,10,Liberales,2927,12.613660848954966
201410,2014,10,Tecnicos,2586,11.144149967679379
201410,2014,10,Profesores,1151,4.960137901314372
201410,2014,10,Funcionarios,1017,4.38267614738203
201410,2014,10,Amas de Casa,588,2.5339366515837103
201410,2014,10,Parados,444,1.9133807369101488
201410,2014,10,Directivos,411,1.771170006464124
201410,2014,10,Resto,826,3.559577677224736
201411,2014,11,Empleados,1520,31.646887362065375
201411,2014,11,Liberales,577,12.01332500520508
201411,2014,11,Tecnicos,560,11.659379554445138
201411,2014,11,Jubilados,553,11.513637310014575
201411,2014,11,Estudiantes,460,9.577347491151365
201411,2014,11,Parados,256,5.330002082032063
201411,2014,11,Funcionarios,227,4.726212783676869
201411,2014,11,Profesores,214,4.455548615448678
201411,2014,11,Obreros,109,2.2694149489902142
201411,2014,11,Amas de Casa,106,2.206953987091401
201411,2014,11,Resto,221,4.601290859879241
201412,2014,12,Empleados,447,23.90374331550802
201412,2014,12,Liberales,294,15.72192513368984
201412,2014,12,Tecnicos,289,15.454545454545455
201412,2014,12,Estudiantes,274,14.6524064171123
201412,2014,12,Parados,112,5.989304812834225
201412,2014,12,Funcionarios,106,5.668449197860962
201412,2014,12,Jubilados,96,5.133689839572193
201412,2014,12,Profesores,94,5.026737967914438
201412,2014,12,Obreros,68,3.6363636363636362
201412,2014,12,Amas de Casa,35,1.8716577540106951
201412,2014,12,Resto,55,2.9411764705882355
201501,2015,1,Estudiantes,290,23.8290879211175
201501,2015,1,Empleados,250,20.542317173377157
201501,2015,1,Liberales,229,18.816762530813477
201501,2015,1,Tecnicos,115,9.449465899753493
201501,2015,1,Profesores,95,7.80608052588332
201501,2015,1,Funcionarios,72,5.916187345932621
201501,2015,1,Parados,46,3.7797863599013968
201501,2015,1,Jubilados,32,2.629416598192276
201501,2015,1,Obreros,25,2.0542317173377156
201501,2015,1,Artistas,13,1.0682004930156122
201501,2015,1,Resto,50,4.108463434675431
201502,2015,2,Estudiantes,627,40.60880829015544
201502,2015,2,Empleados,301,19.49481865284974
201502,2015,2,Liberales,143,9.261658031088082
201502,2015,2,Tecnicos,132,8.549222797927461
201502,2015,2,Profesores,94,6.0880829015544045
201502,2015,2,Funcionarios,52,3.3678756476683938
201502,2015,2,Jubilados,50,3.238341968911917
201502,2015,2,Parados,33,2.1373056994818653
201502,2015,2,Obreros,33,2.1373056994818653
201502,2015,2,Artistas,22,1.4248704663212435
201502,2015,2,Resto,57,3.691709844559585
201503,2015,3,Estudiantes,1988,39.13385826771653
201503,2015,3,Empleados,838,16.496062992125985
201503,2015,3,Liberales,614,12.086614173228346
201503,2015,3,Tecnicos,467,9.192913385826772
201503,2015,3,Jubilados,312,6.141732283464567
201503,2015,3,Profesores,267,5.255905511811024
201503,2015,3,Funcionarios,149,2.9330708661417324
201503,2015,3,Parados,149,2.9330708661417324
201503,2015,3,Obreros,89,1.7519685039370079
201503,2015,3,Amas de Casa,68,1.3385826771653544
201503,2015,3,Resto,139,2.736220472440945
201504,2015,4,Empleados,4293,24.225495175215844
201504,2015,4,Estudiantes,3133,17.679589187969075
201504,2015,4,Liberales,2796,15.777890638225834
201504,2015,4,Jubilados,1995,11.257829693583883
201504,2015,4,Tecnicos,1638,9.243270695784663
201504,2015,4,Profesores,1273,7.183567518763049
201504,2015,4,Funcionarios,811,4.576491168669939
201504,2015,4,Amas de Casa,390,2.200778737091586
201504,2015,4,Directivos,377,2.1274194458552
201504,2015,4,Parados,356,2.0089159753964223
201504,2015,4,Resto,659,3.718751763444501
201505,2015,5,Empleados,8171,26.2936027802806
201505,2015,5,Jubilados,6594,21.218947097438537
201505,2015,5,Liberales,4391,14.129875144806281
201505,2015,5,Tecnicos,3329,10.712446904363496
201505,2015,5,Estudiantes,2342,7.536362466211868
201505,2015,5,Funcionarios,1691,5.4414982623246235
201505,2015,5,Profesores,1268,4.080319217402497
201505,2015,5,Amas de Casa,777,2.500321791736388
201505,2015,5,Parados,762,2.4520530312781568
201505,2015,5,Directivos,669,2.152786716437122
201505,2015,5,Resto,1082,3.4817865877204275
201506,2015,6,Empleados,7827,21.78826935389583
201506,2015,6,Jubilados,6865,19.1103192940456
201506,2015,6,Liberales,4690,13.055702474737632
201506,2015,6,Estudiantes,4603,12.813517801965315
201506,2015,6,Tecnicos,4223,11.755699691005763
201506,2015,6,Funcionarios,2218,6.17431728975865
201506,2015,6,Profesores,1689,4.701723130028116
201506,2015,6,Amas de Casa,891,2.480305097013056
201506,2015,6,Parados,839,2.3355510397238537
201506,2015,6,Directivos,714,1.98758455585558
201506,2015,6,Resto,1364,3.797010271970604
201507,2015,7,Estudiantes,15058,33.616109300352726
201507,2015,7,Empleados,6969,15.557887217037996
201507,2015,7,Profesores,4971,11.097468410947895
201507,2015,7,Tecnicos,4600,10.269232486493728
201507,2015,7,Liberales,4321,9.646381211769434
201507,2015,7,Jubilados,3152,7.036656695093093
201507,2015,7,Funcionarios,2088,4.661338572130196
201507,2015,7,Amas de Casa,998,2.2279769612001608
201507,2015,7,Parados,677,1.5113631289904899
201507,2015,7,Directivos,430,0.9599499933026745
201507,2015,7,Resto,1530,3.415636022681609
201508,2015,8,Estudiantes,14025,25.59586816074753
201508,2015,8,Empleados,11328,20.67379640106581
201508,2015,8,Liberales,8537,15.58017301164361
201508,2015,8,Tecnicos,6231,11.371683030988795
201508,2015,8,Profesores,5569,10.163521553454757
201508,2015,8,Funcionarios,2333,4.257765448771764
201508,2015,8,Jubilados,2061,3.761360732926963
201508,2015,8,Obreros,1006,1.8359674416906961
201508,2015,8,Amas de Casa,980,1.7885169909114136
201508,2015,8,Parados,778,1.4198634887031427
201508,2015,8,Resto,1946,3.5514837390955214
201509,2015,9,Empleados,8435,22.536001496166076
201509,2015,9,Jubilados,6154,16.441796467979373
201509,2015,9,Tecnicos,5999,16.027679072377033
201509,2015,9,Liberales,5119,13.676560955408908
201509,2015,9,Estudiantes,4831,12.90710411712843
201509,2015,9,Funcionarios,1992,5.322076464773304
201509,2015,9,Profesores,1402,3.7457586363514923
201509,2015,9,Amas de Casa,823,2.1988297843917817
201509,2015,9,Directivos,694,1.8541772422453178
201509,2015,9,Parados,669,1.7873841139223596
201509,2015,9,Resto,1311,3.502631649255924
201510,2015,10,Empleados,5860,22.91210509852987
201510,2015,10,Jubilados,4887,19.107757272442914
201510,2015,10,Liberales,3928,15.358148263997498
201510,2015,10,Tecnicos,3263,12.758054426024398
201510,2015,10,Estudiantes,2654,10.376915858617453
201510,2015,10,Funcionarios,1244,4.8639349390053175
201510,2015,10,Profesores,1173,4.586330935251799
201510,2015,10,Parados,587,2.2951204253988116
201510,2015,10,Amas de Casa,560,2.1895527056615576
201510,2015,10,Directivos,448,1.7516421645292461
201510,2015,10,Resto,972,3.800437910541132
201511,2015,11,Empleados,1650,31.560826319816375
201511,2015,11,Estudiantes,622,11.897475133894416
201511,2015,11,Liberales,614,11.744452945677123
201511,2015,11,Jubilados,568,10.864575363427697
201511,2015,11,Tecnicos,428,8.186687069625096
201511,2015,11,Funcionarios,324,6.197398622800306
201511,2015,11,Parados,267,5.107115531752104
201511,2015,11,Profesores,226,4.322876817138485
201511,2015,11,Directivos,126,2.4100994644223412
201511,2015,11,Obreros,104,1.9892884468247896
201511,2015,11,Resto,299,5.719204284621271
201512,2015,12,Empleados,547,26.52764306498545
201512,2015,12,Liberales,379,18.380213385063044
201512,2015,12,Estudiantes,305,14.791464597478177
201512,2015,12,Tecnicos,163,7.904946653734239
201512,2015,12,Profesores,131,6.353055286129971
201512,2015,12,Funcionarios,129,6.256062075654704
201512,2015,12,Jubilados,127,6.159068865179438
201512,2015,12,Parados,102,4.946653734238604
201512,2015,12,Obreros,74,3.588748787584869
201512,2015,12,Directivos,26,1.2609117361784674
201512,2015,12,Resto,79,3.8312318137730363
201601,2016,1,Empleados,301,23.08282208588957
201601,2016,1,Estudiantes,253,19.401840490797547
201601,2016,1,Liberales,209,16.02760736196319
201601,2016,1,Tecnicos,111,8.512269938650308
201601,2016,1,Profesores,99,7.5920245398773005
201601,2016,1,Funcionarios,89,6.825153374233129
201601,2016,1,Obreros,61,4.677914110429448
201601,2016,1,Parados,51,3.911042944785276
201601,2016,1,Jubilados,45,3.450920245398773
201601,2016,1,Artistas,20,1.5337423312883436
201601,2016,1,Resto,65,4.984662576687116
201602,2016,2,Estudiantes,540,31.1598384304674
201602,2016,2,Empleados,374,21.581073283323715
201602,2016,2,Liberales,164,9.46335833814195
201602,2016,2,Tecnicos,113,6.520484708597808
201602,2016,2,Profesores,109,6.289671090594345
201602,2016,2,Funcionarios,98,5.654933641084824
201602,2016,2,Jubilados,82,4.731679169070975
201602,2016,2,Amas de Casa,76,4.385458742065782
201602,2016,2,Parados,57,3.2890940565493363
201602,2016,2,Obreros,47,2.712060011540681
201602,2016,2,Resto,73,4.212348528563186
201603,2016,3,Estudiantes,3534,31.932773109243698
201603,2016,3,Empleados,1853,16.74347158218126
201603,2016,3,Liberales,1404,12.686364868528056
201603,2016,3,Tecnicos,1360,12.288786482334869
201603,2016,3,Profesores,988,8.927441944519744
201603,2016,3,Funcionarios,542,4.8974428481069845
201603,2016,3,Jubilados,509,4.599259058462095
201603,2016,3,Parados,177,1.5993494171862292
201603,2016,3,Amas de Casa,176,1.590313544772748
201603,2016,3,Directivos,166,1.4999548206379325
201603,2016,3,Resto,358,3.234842324026385
201604,2016,4,Empleados,3387,22.43046357615894
201604,2016,4,Estudiantes,2304,15.258278145695364
201604,2016,4,Jubilados,2228,14.754966887417218
201604,2016,4,Liberales,2213,14.655629139072847
201604,2016,4,Tecnicos,1941,12.85430463576159
201604,2016,4,Funcionarios,843,5.582781456953643
201604,2016,4,Profesores,825,5.4635761589403975
201604,2016,4,Amas de Casa,343,2.271523178807947
201604,2016,4,Parados,257,1.7019867549668874
201604,2016,4,Directivos,207,1.3708609271523178
201604,2016,4,Resto,552,3.655629139072848
201605,2016,5,Jubilados,7222,22.034415425921406
201605,2016,5,Empleados,6603,20.145838418354895
201605,2016,5,Liberales,5557,16.95447888699048
201605,2016,5,Tecnicos,4701,14.34281181352209
201605,2016,5,Estudiantes,2294,6.999023675860386
201605,2016,5,Funcionarios,2171,6.623749084696119
201605,2016,5,Profesores,1385,4.225652916768367
201605,2016,5,Amas de Casa,757,2.309616792775201
201605,2016,5,Parados,514,1.5682206492555528
201605,2016,5,Directivos,477,1.4553331706126433
201605,2016,5,Resto,1095,3.3408591652428603
201606,2016,6,Jubilados,7838,20.06142820578449
201606,2016,6,Empleados,7700,19.708216022523676
201606,2016,6,Estudiantes,5574,14.266700793447658
201606,2016,6,Liberales,5403,13.829024827233171
201606,2016,6,Tecnicos,4855,12.42641412848733
201606,2016,6,Funcionarios,2396,6.132582544151523
201606,2016,6,Profesores,1744,4.463782953672895
201606,2016,6,Amas de Casa,1016,2.6004607115433838
201606,2016,6,Directivos,681,1.743025339134886
201606,2016,6,Parados,630,1.612490401842846
201606,2016,6,Resto,1233,3.155874072178142
201607,2016,7,Estudiantes,13983,30.751467968595367
201607,2016,7,Empleados,8223,18.084053572606717
201607,2016,7,Liberales,5306,11.668975830749268
201607,2016,7,Profesores,4891,10.756306217149392
201607,2016,7,Tecnicos,4009,8.81660838776363
201607,2016,7,Jubilados,3255,7.158408656066504
201607,2016,7,Funcionarios,2567,5.645356380990082
201607,2016,7,Amas de Casa,857,1.8847177321809505
201607,2016,7,Parados,669,1.4712674012007654
201607,2016,7,Directivos,393,0.8642871280596424
201607,2016,7,Resto,1318,2.898550724637681
201608,2016,8,Estudiantes,12137,22.599806345896024
201608,2016,8,Empleados,11287,21.017056457619542
201608,2016,8,Liberales,9074,16.89632057202443
201608,2016,8,Tecnicos,6355,11.833382988231788
201608,2016,8,Profesores,5699,10.611872486220765
201608,2016,8,Funcionarios,2569,4.783628779979145
201608,2016,8,Jubilados,2377,4.42611351109787
201608,2016,8,Amas de Casa,987,1.837851929092805
201608,2016,8,Obreros,831,1.547370773126769
201608,2016,8,Parados,673,1.253165499776553
201608,2016,8,Resto,1715,3.1934306569343067
201609,2016,9,Empleados,9346,23.278288375800145
201609,2016,9,Jubilados,6310,15.71645620065257
201609,2016,9,Liberales,6175,15.380208722508655
201609,2016,9,Tecnicos,5739,14.29425390420683
201609,2016,9,Estudiantes,5282,13.155993922638173
201609,2016,9,Funcionarios,2519,6.2741288699594016
201609,2016,9,Profesores,1456,3.6264913198336197
201609,2016,9,Amas de Casa,825,2.054845699768363
201609,2016,9,Parados,633,1.5766270641859075
201609,2016,9,Directivos,621,1.546738399462004
201609,2016,9,Resto,1243,3.0959675209843334
201610,2016,10,Empleados,6087,21.568280065197364
201610,2016,10,Jubilados,5063,17.939905038622353
201610,2016,10,Liberales,4701,16.657217773368295
201610,2016,10,Tecnicos,4239,15.02019700942527
201610,2016,10,Estudiantes,2748,9.737084543972788
201610,2016,10,Funcionarios,1507,5.339805825242719
201610,2016,10,Profesores,1242,4.400822053716959
201610,2016,10,Amas de Casa,632,2.2393877117142655
201610,2016,10,Parados,585,2.0728509673304516
201610,2016,10,Directivos,440,1.5590673942314506
201610,2016,10,Resto,978,3.4653816171780876
201611,2016,11,Empleados,1890,29.55896152643103
201611,2016,11,Liberales,1109,17.344385361276196
201611,2016,11,Jubilados,687,10.74444791992493
201611,2016,11,Estudiantes,660,10.322177040975914
201611,2016,11,Tecnicos,545,8.523615889896778
201611,2016,11,Funcionarios,331,5.176728182671254
201611,2016,11,Profesores,321,5.020331560838286
201611,2016,11,Parados,228,3.5658429777916796
201611,2016,11,Obreros,170,2.658742571160463
201611,2016,11,Amas de Casa,136,2.1269940569283703
201611,2016,11,Resto,317,4.9577729121050975
201612,2016,12,Empleados,689,24.057262569832403
201612,2016,12,Estudiantes,580,20.251396648044693
201612,2016,12,Liberales,445,15.537709497206704
201612,2016,12,Tecnicos,281,9.811452513966481
201612,2016,12,Jubilados,199,6.948324022346369
201612,2016,12,Profesores,163,5.691340782122905
201612,2016,12,Funcionarios,125,4.364525139664805
201612,2016,12,Obreros,113,3.945530726256983
201612,2016,12,Parados,92,3.212290502793296
201612,2016,12,Directivos,41,1.431564245810056
201612,2016,12,Resto,136,4.748603351955308
201701,2017,1,Estudiantes,299,22.08271787296898
201701,2017,1,Empleados,271,20.01477104874446
201701,2017,1,Liberales,210,15.5096011816839
201701,2017,1,Tecnicos,145,10.709010339734121
201701,2017,1,Profesores,132,9.748892171344165
201701,2017,1,Funcionarios,70,5.1698670605613
201701,2017,1,Obreros,51,3.7666174298375186
201701,2017,1,Parados,39,2.880354505169867
201701,2017,1,Jubilados,37,2.7326440177252587
201701,2017,1,Directivos,27,1.9940915805022157
201701,2017,1,Resto,73,5.391432791728213
201702,2017,2,Estudiantes,483,28.47877358490566
201702,2017,2,Empleados,394,23.2311320754717
201702,2017,2,Liberales,210,12.382075471698114
201702,2017,2,Jubilados,170,10.023584905660377
201702,2017,2,Tecnicos,128,7.547169811320755
201702,2017,2,Profesores,88,5.188679245283019
201702,2017,2,Funcionarios,55,3.2429245283018866
201702,2017,2,Parados,45,2.6533018867924527
201702,2017,2,Obreros,39,2.2995283018867925
201702,2017,2,Directivos,28,1.650943396226415
201702,2017,2,Resto,56,3.30188679245283
201703,2017,3,Estudiantes,1528,29.520865533230292
201703,2017,3,Empleados,1192,23.02936630602782
201703,2017,3,Liberales,587,11.34080370942813
201703,2017,3,Jubilados,435,8.40417310664606
201703,2017,3,Tecnicos,366,7.071097372488408
201703,2017,3,Funcionarios,268,5.17774343122102
201703,2017,3,Profesores,242,4.675425038639877
201703,2017,3,Obreros,160,3.091190108191654
201703,2017,3,Parados,103,1.989953632148377
201703,2017,3,Directivos,99,1.9126738794435858
201703,2017,3,Resto,196,3.7867078825347753
201704,2017,4,Estudiantes,6258,23.24233983286908
201704,2017,4,Empleados,5962,22.142989786443824
201704,2017,4,Tecnicos,3680,13.667595171773446
201704,2017,4,Liberales,3091,11.48003714020427
201704,2017,4,Jubilados,2388,8.869080779944289
201704,2017,4,Profesores,2128,7.903435468895079
201704,2017,4,Funcionarios,1288,4.783658310120706
201704,2017,4,Amas de Casa,492,1.8272980501392757
201704,2017,4,Directivos,411,1.5264623955431755
201704,2017,4,Parados,401,1.489322191272052
201704,2017,4,Resto,826,3.0677808727948004
201705,2017,5,Empleados,10359,29.306588960873626
201705,2017,5,Jubilados,7867,22.256485698927772
201705,2017,5,Tecnicos,4367,12.354655274846522
201705,2017,5,Liberales,3917,11.081562791750361
201705,2017,5,Estudiantes,2252,6.371120604294565
201705,2017,5,Funcionarios,1988,5.6242396808781505
201705,2017,5,Profesores,1388,3.9267830367499363
201705,2017,5,Amas de Casa,827,2.339661074490056
201705,2017,5,Directivos,725,2.0510934449882594
201705,2017,5,Parados,592,1.6748238888731717
201705,2017,5,Resto,1065,3.012985543327581
201706,2017,6,Empleados,11184,26.872341959201325
201706,2017,6,Jubilados,7598,18.256084961195608
201706,2017,6,Estudiantes,6268,15.06042913092578
201706,2017,6,Tecnicos,4699,11.290516350705207
201706,2017,6,Liberales,3531,8.484105817054711
201706,2017,6,Funcionarios,3056,7.342800163386914
201706,2017,6,Profesores,1878,4.5123621422907805
201706,2017,6,Amas de Casa,862,2.0711694178139792
201706,2017,6,Parados,675,1.621855402580552
201706,2017,6,Directivos,647,1.5545784377327663
201706,2017,6,Resto,1221,2.9337562171123763
201707,2017,7,Estudiantes,15417,32.477354118390565
201707,2017,7,Empleados,9387,19.77459448072467
201707,2017,7,Profesores,5389,11.35243311565199
201707,2017,7,Tecnicos,4043,8.516958078786603
201707,2017,7,Liberales,3585,7.5521381925426585
201707,2017,7,Jubilados,3260,6.867495260164314
201707,2017,7,Funcionarios,2892,6.09226880134822
201707,2017,7,Amas de Casa,866,1.8243100905835263
201707,2017,7,Parados,526,1.108068253633874
201707,2017,7,Directivos,482,1.0153781335580367
201707,2017,7,Resto,1623,3.4190014746155466
201708,2017,8,Empleados,14742,25.558252427184467
201708,2017,8,Estudiantes,14532,25.194174757281555
201708,2017,8,Liberales,6864,11.900138696255201
201708,2017,8,Profesores,6053,10.494105409153953
201708,2017,8,Tecnicos,5352,9.27877947295423
201708,2017,8,Funcionarios,3071,5.324202496532593
201708,2017,8,Jubilados,2443,4.235436893203883
201708,2017,8,Obreros,980,1.6990291262135921
201708,2017,8,Amas de Casa,969,1.6799583911234397
201708,2017,8,Directivos,726,1.2586685159500695
201708,2017,8,Resto,1948,3.3772538141470183
201709,2017,9,Empleados,11984,28.405508544881368
201709,2017,9,Jubilados,6740,15.975728270402238
201709,2017,9,Estudiantes,5529,13.105311811135604
201709,2017,9,Liberales,5296,12.553035151342767
201709,2017,9,Tecnicos,4662,11.050273768043803
201709,2017,9,Funcionarios,2773,6.57280333736282
201709,2017,9,Profesores,1619,3.837493185427481
201709,2017,9,Amas de Casa,905,2.1451089146459976
201709,2017,9,Directivos,703,1.666311123752637
201709,2017,9,Parados,513,1.215956765981654
201709,2017,9,Resto,1465,3.472469127023632
201710,2017,10,Empleados,9032,28.818480584537827
