,ID,Year,Month,Description,Total,Percent
1229,201304,2013,4,Valença do Minho,316,2.74020117932709
1230,201304,2013,4,Pamplona,284,2.462712452306625
1231,201304,2013,4,Resto,3560,30.870620881026685
1232,201305,2013,5,Sarria,5195,20.61098988295973
1233,201305,2013,5,S. Jean P. Port,3824,15.171592937909145
1234,201305,2013,5,Oporto,1521,6.0345169609204525
1235,201305,2013,5,León,1374,5.451299345367983
1236,201305,2013,5,Roncesvalles,1020,4.046816107915096
1237,201305,2013,5,Cebreiro,972,3.8563777028367388
1238,201305,2013,5,Ponferrada,841,3.3366395556437216
1239,201305,2013,5,Tui,749,2.9716326125768697
1240,201305,2013,5,Astorga,744,2.951795278714541
1241,201305,2013,5,Le Puy,706,2.801031541360841
1242,201305,2013,5,Resto,8259,32.7673080737948
1243,201306,2013,6,Sarria,5627,19.156396813508547
1244,201306,2013,6,S. Jean P. Port,4881,16.616735888881323
1245,201306,2013,6,León,1546,5.2631578947368425
1246,201306,2013,6,Roncesvalles,1461,4.973786341662695
1247,201306,2013,6,Oporto,1360,4.629944849186355
1248,201306,2013,6,Cebreiro,1247,4.2452509021583715
1249,201306,2013,6,Tui,941,3.2035133110914416
1250,201306,2013,6,Ponferrada,862,2.9345679852931164
1251,201306,2013,6,Astorga,741,2.522639068564036
1252,201306,2013,6,Pamplona,662,2.2536937427657113
1253,201306,2013,6,Resto,10046,34.200313202151555
1254,201307,2013,7,Sarria,8855,24.22112202193714
1255,201307,2013,7,S. Jean P. Port,3681,10.06865614486173
1256,201307,2013,7,Cebreiro,2102,5.749610219097897
1257,201307,2013,7,Tui,1959,5.358461664706365
1258,201307,2013,7,León,1590,4.349134276101644
1259,201307,2013,7,Astorga,1566,4.283486966273695
1260,201307,2013,7,Ponferrada,1470,4.0208977269618975
1261,201307,2013,7,Roncesvalles,1158,3.1674826991985556
1262,201307,2013,7,Oporto,1150,3.145600262589239
1263,201307,2013,7,Valença do Minho,820,2.242949752454936
1264,201307,2013,7,Resto,12208,33.39259826581685
1265,201308,2013,8,Sarria,12557,26.873689166631
1266,201308,2013,8,S. Jean P. Port,3686,7.888541711252835
1267,201308,2013,8,Cebreiro,2735,5.853272268116252
1268,201308,2013,8,Tui,2492,5.333219192740659
1269,201308,2013,8,León,2299,4.920172922997903
1270,201308,2013,8,Ponferrada,2222,4.755382442323332
1271,201308,2013,8,Roncesvalles,1645,3.5205239053203785
1272,201308,2013,8,Oporto,1294,2.769336129777854
1273,201308,2013,8,Ferrol,1160,2.4825578906818473
1274,201308,2013,8,Oviedo - C.P.,1160,2.4825578906818473
1275,201308,2013,8,Resto,15476,33.12074647947612
1276,201309,2013,9,Sarria,7845,25.39328024859196
1277,201309,2013,9,S. Jean P. Port,3315,10.730238881336183
1278,201309,2013,9,León,1896,6.137114002718975
1279,201309,2013,9,Cebreiro,1487,4.813232342849744
1280,201309,2013,9,Tui,1450,4.693467987311452
1281,201309,2013,9,Oporto,1388,4.492781769922963
1282,201309,2013,9,Ponferrada,1387,4.4895448954489545
1283,201309,2013,9,Roncesvalles,1143,3.6997475237910273
1284,201309,2013,9,Astorga,880,2.84844953712695
1285,201309,2013,9,Oviedo - C.P.,719,2.3273127468116788
1286,201309,2013,9,Resto,9384,30.374830064090137
1287,201310,2013,10,S. Jean P. Port,4396,22.420564084255624
1288,201310,2013,10,Sarria,4175,21.293415616871524
1289,201310,2013,10,León,916,4.67180088743816
1290,201310,2013,10,Roncesvalles,824,4.2025807109705715
1291,201310,2013,10,Cebreiro,797,4.064874789615954
1292,201310,2013,10,Oporto,791,4.034273473759372
1293,201310,2013,10,Ponferrada,585,2.983628296016729
1294,201310,2013,10,Tui,562,2.8663232518998316
1295,201310,2013,10,Pamplona,511,2.606212067118886
1296,201310,2013,10,Le Puy,460,2.3461008823379403
1297,201310,2013,10,Resto,5590,28.5102259397154
1298,201311,2013,11,Sarria,1027,20.929284695333198
1299,201311,2013,11,S. Jean P. Port,1010,20.582840839616875
1300,201311,2013,11,León,225,4.585286325657225
1301,201311,2013,11,Cebreiro,222,4.5241491746484614
1302,201311,2013,11,Ponferrada,190,3.872019563888323
1303,201311,2013,11,Roncesvalles,176,3.586712859180762
1304,201311,2013,11,Ourense,175,3.566333808844508
1305,201311,2013,11,Oporto,121,2.465865090686774
1306,201311,2013,11,Pamplona,121,2.465865090686774
1307,201311,2013,11,Tui,102,2.078663134297942
1308,201311,2013,11,Resto,1538,31.34297941715911
1309,201312,2013,12,Sarria,250,15.06931886678722
1310,201312,2013,12,S. Jean P. Port,233,14.04460518384569
1311,201312,2013,12,Roncesvalles,132,7.956600361663653
1312,201312,2013,12,Cebreiro,130,7.836045810729355
1313,201312,2013,12,Tui,75,4.520795660036167
1314,201312,2013,12,Ponferrada,61,3.676913803496082
1315,201312,2013,12,Sevilla,59,3.5563592525617844
1316,201312,2013,12,Oporto,49,2.9535864978902953
1317,201312,2013,12,León,49,2.9535864978902953
1318,201312,2013,12,Lugo - C.P.,44,2.652200120554551
1319,201312,2013,12,Resto,577,34.779987944545
1320,201401,2014,1,Sarria,212,23.399558498896248
1321,201401,2014,1,S. Jean P. Port,127,14.01766004415011
1322,201401,2014,1,Oporto,51,5.629139072847682
1323,201401,2014,1,León,50,5.518763796909492
1324,201401,2014,1,Tui,46,5.077262693156733
1325,201401,2014,1,Cebreiro,39,4.304635761589404
1326,201401,2014,1,Roncesvalles,34,3.752759381898455
1327,201401,2014,1,Ferrol,32,3.532008830022075
1328,201401,2014,1,Ponferrada,31,3.4216335540838854
1329,201401,2014,1,Pamplona,24,2.6490066225165565
1330,201401,2014,1,Resto,260,28.697571743929323
1331,201402,2014,2,Sarria,269,27.7319587628866
1332,201402,2014,2,S. Jean P. Port,128,13.195876288659793
1333,201402,2014,2,Roncesvalles,53,5.463917525773196
1334,201402,2014,2,León,41,4.22680412371134
1335,201402,2014,2,Sevilla,41,4.22680412371134
1336,201402,2014,2,Ponferrada,39,4.020618556701031
1337,201402,2014,2,Valença do Minho,37,3.814432989690722
1338,201402,2014,2,Pamplona,35,3.6082474226804124
1339,201402,2014,2,Tui,32,3.2989690721649483
1340,201402,2014,2,Oporto,30,3.0927835051546393
1341,201402,2014,2,Resto,265,27.31958762886596
1342,201403,2014,3,Sarria,845,26.825396825396826
1343,201403,2014,3,Oporto,252,8.0
1344,201403,2014,3,S. Jean P. Port,219,6.9523809523809526
1345,201403,2014,3,León,172,5.4603174603174605
1346,201403,2014,3,Ponferrada,127,4.031746031746032
1347,201403,2014,3,Ferrol,121,3.8412698412698414
1348,201403,2014,3,Tui,112,3.5555555555555554
1349,201403,2014,3,Nájera,107,3.3968253968253967
1350,201403,2014,3,Cebreiro,103,3.2698412698412698
1351,201403,2014,3,Roncesvalles,81,2.5714285714285716
1352,201403,2014,3,Resto,1011,32.095238095238074
1353,201404,2014,4,Sarria,5457,31.457888972156567
1354,201404,2014,4,S. Jean P. Port,1288,7.424914970888338
1355,201404,2014,4,Oporto,1000,5.764685536403989
1356,201404,2014,4,Tui,956,5.511039372802213
1357,201404,2014,4,Cebreiro,841,4.848100536115755
1358,201404,2014,4,León,675,3.8911627370726927
1359,201404,2014,4,Valença do Minho,630,3.631751887934513
1360,201404,2014,4,Ponferrada,499,2.8765780826655907
1361,201404,2014,4,Ferrol,497,2.8650487115927827
1362,201404,2014,4,Roncesvalles,473,2.726696258719087
1363,201404,2014,4,Resto,5031,29.002132933648497
1364,201405,2014,5,Sarria,6007,21.960225195583828
1365,201405,2014,5,S. Jean P. Port,3944,14.418366600862763
1366,201405,2014,5,Oporto,1778,6.4999634422753525
1367,201405,2014,5,León,1444,5.278935439058273
1368,201405,2014,5,Cebreiro,1014,3.7069532792279007
1369,201405,2014,5,Roncesvalles,1012,3.6996417342984573
1370,201405,2014,5,Tui,972,3.5534108357095855
1371,201405,2014,5,Ponferrada,848,3.1000950500840827
1372,201405,2014,5,Pamplona,686,2.507859910799152
1373,201405,2014,5,Le Puy,674,2.46399064122249
1374,201405,2014,5,Resto,8975,32.810557870878206
1375,201406,2014,6,Sarria,6790,20.56267223887829
1376,201406,2014,6,S. Jean P. Port,5400,16.35322976287817
1377,201406,2014,6,León,1724,5.220920020592956
1378,201406,2014,6,Oporto,1491,4.515308440083583
1379,201406,2014,6,Roncesvalles,1391,4.212470851882135
1380,201406,2014,6,Tui,1333,4.036825050725296
1381,201406,2014,6,Cebreiro,1136,3.4402350019684445
1382,201406,2014,6,Ponferrada,908,2.749765300869144
1383,201406,2014,6,Ferrol,800,2.4227007056115806
1384,201406,2014,6,Astorga,797,2.4136155779655373
1385,201406,2014,6,Resto,11251,34.072257048544905
1386,201407,2014,7,Sarria,10011,25.292438291099266
1387,201407,2014,7,S. Jean P. Port,3982,10.060382506758293
1388,201407,2014,7,Tui,2236,5.649175109269599
1389,201407,2014,7,Cebreiro,1985,5.015032465071625
1390,201407,2014,7,León,1599,4.039817083954422
1391,201407,2014,7,Ponferrada,1512,3.820014653495364
1392,201407,2014,7,Ferrol,1421,3.5901063641646243
1393,201407,2014,7,Astorga,1390,3.511785957909098
1394,201407,2014,7,Oporto,1378,3.4814683812940554
1395,201407,2014,7,Roncesvalles,1107,2.7967964427376772
1396,201407,2014,7,Resto,12960,32.74298274424594
1397,201408,2014,8,Sarria,13792,26.928033113358584
1398,201408,2014,8,S. Jean P. Port,3965,7.741419032371432
1399,201408,2014,8,Tui,3201,6.249755945175524
1400,201408,2014,8,Cebreiro,2764,5.3965402788082315
1401,201408,2014,8,León,2616,5.1075793666289195
1402,201408,2014,8,Ponferrada,2060,4.022023507360694
1403,201408,2014,8,Ferrol,1888,3.6862040688820334
1404,201408,2014,8,Roncesvalles,1632,3.1863797883556564
1405,201408,2014,8,Oporto,1438,2.8076067007692607
1406,201408,2014,8,Oviedo - C.P.,1276,2.4913116482486624
1407,201408,2014,8,Resto,16586,32.38314655004103
1408,201409,2014,9,Sarria,8850,25.684186087006996
1409,201409,2014,9,S. Jean P. Port,3850,11.173346489827901
1410,201409,2014,9,León,1931,5.604086252430566
1411,201409,2014,9,Oporto,1911,5.546042894041849
1412,201409,2014,9,Tui,1670,4.846620425457817
1413,201409,2014,9,Cebreiro,1328,3.854078997010767
1414,201409,2014,9,Ponferrada,1140,3.308471428156833
1415,201409,2014,9,Roncesvalles,1064,3.0879066662797108
1416,201409,2014,9,Astorga,918,2.6641901500420815
1417,201409,2014,9,Ferrol,898,2.606146791653365
1418,201409,2014,9,Resto,10897,31.624923818092103
1419,201410,2014,10,Sarria,5250,22.624434389140273
1420,201410,2014,10,S. Jean P. Port,4955,21.353156647274293
1421,201410,2014,10,Oporto,1048,4.51626804567981
1422,201410,2014,10,León,901,3.8827838827838828
1423,201410,2014,10,Tui,744,3.2062055591467358
1424,201410,2014,10,Cebreiro,737,3.1760396466278817
1425,201410,2014,10,Roncesvalles,723,3.1157078215901746
1426,201410,2014,10,Ponferrada,641,2.762335703512174
1427,201410,2014,10,Resto Asturias - C.N,528,2.275371687136393
1428,201410,2014,10,Le Puy,508,2.189183365653954
1429,201410,2014,10,Resto,7170,30.8985132514544
1430,201411,2014,11,S. Jean P. Port,1229,25.58817405788049
1431,201411,2014,11,Sarria,750,15.61524047470331
1432,201411,2014,11,Cebreiro,208,4.330626691651052
1433,201411,2014,11,León,190,3.955860920258172
1434,201411,2014,11,Roncesvalles,184,3.8309389964605454
1435,201411,2014,11,Oporto,170,3.539454507599417
1436,201411,2014,11,Tui,160,3.3312513012700395
1437,201411,2014,11,Pamplona,154,3.206329377472413
1438,201411,2014,11,Ferrol,116,2.4151571934207787
1439,201411,2014,11,Ponferrada,112,2.331875910889028
1440,201411,2014,11,Resto,1530,31.855090568394797
1441,201412,2014,12,Sarria,328,17.540106951871657
1442,201412,2014,12,S. Jean P. Port,260,13.903743315508022
1443,201412,2014,12,Tui,114,6.096256684491979
1444,201412,2014,12,Roncesvalles,94,5.026737967914438
1445,201412,2014,12,Ferrol,89,4.759358288770054
1446,201412,2014,12,Oporto,89,4.759358288770054
1447,201412,2014,12,Cebreiro,76,4.064171122994653
1448,201412,2014,12,León,67,3.5828877005347595
1449,201412,2014,12,Ponferrada,62,3.3155080213903743
1450,201412,2014,12,Valença do Minho,55,2.9411764705882355
1451,201412,2014,12,Resto,636,34.01069518716581
1452,201501,2015,1,Sarria,234,19.227608874281017
1453,201501,2015,1,S. Jean P. Port,186,15.283483976992605
1454,201501,2015,1,Cebreiro,102,8.38126540673788
1455,201501,2015,1,Oporto,72,5.916187345932621
1456,201501,2015,1,León,72,5.916187345932621
1457,201501,2015,1,Tui,62,5.094494658997535
1458,201501,2015,1,Ferrol,50,4.108463434675431
1459,201501,2015,1,Pamplona,46,3.7797863599013968
1460,201501,2015,1,Ponferrada,41,3.3689400164338537
1461,201501,2015,1,Roncesvalles,31,2.5472473294987674
1462,201501,2015,1,Resto,321,26.376335250616286
1463,201502,2015,2,Sarria,528,34.196891191709845
1464,201502,2015,2,S. Jean P. Port,176,11.398963730569948
1465,201502,2015,2,Cebreiro,96,6.217616580310881
1466,201502,2015,2,Valença do Minho,68,4.404145077720207
1467,201502,2015,2,Tui,65,4.209844559585492
1468,201502,2015,2,Ponferrada,63,4.080310880829016
1469,201502,2015,2,Oporto,63,4.080310880829016
1470,201502,2015,2,Pamplona,52,3.3678756476683938
1471,201502,2015,2,Triacastela,48,3.1088082901554404
1472,201502,2015,2,León,48,3.1088082901554404
1473,201502,2015,2,Resto,337,21.826424870466294
1474,201503,2015,3,Sarria,1905,37.5
1475,201503,2015,3,Cebreiro,293,5.767716535433071
1476,201503,2015,3,S. Jean P. Port,290,5.708661417322834
1477,201503,2015,3,Oporto,265,5.216535433070866
1478,201503,2015,3,Tui,186,3.661417322834646
1479,201503,2015,3,Valença do Minho,166,3.267716535433071
1480,201503,2015,3,Ponferrada,162,3.188976377952756
1481,201503,2015,3,León,161,3.1692913385826773
1482,201503,2015,3,Roncesvalles,148,2.9133858267716537
1483,201503,2015,3,Ferrol,137,2.6968503937007875
1484,201503,2015,3,Resto,1367,26.90944881889766
1485,201504,2015,4,Sarria,5547,31.301845268325714
1486,201504,2015,4,S. Jean P. Port,1296,7.313357034027425
1487,201504,2015,4,Tui,1196,6.749054793747531
1488,201504,2015,4,Oporto,941,5.310084081033802
1489,201504,2015,4,Cebreiro,863,4.869928333615484
1490,201504,2015,4,Ferrol,661,3.7300378082500987
1491,201504,2015,4,León,647,3.651035494610914
1492,201504,2015,4,Valença do Minho,602,3.3970994864849615
1493,201504,2015,4,Ponferrada,544,3.0698041871226227
1494,201504,2015,4,Roncesvalles,436,2.4603577676203376
1495,201504,2015,4,Resto,4988,28.147395745161106
1496,201505,2015,5,Sarria,6886,22.158578967692108
1497,201505,2015,5,S. Jean P. Port,4401,14.162054318445103
1498,201505,2015,5,Oporto,2363,7.6039387308533914
1499,201505,2015,5,León,1578,5.077873600205947
1500,201505,2015,5,Tui,1158,3.7263483073754666
1501,201505,2015,5,Cebreiro,1001,3.2211352812459775
1502,201505,2015,5,Roncesvalles,959,3.0859827519629297
1503,201505,2015,5,Ponferrada,897,2.88647187540224
1504,201505,2015,5,Ferrol,761,2.4488351139142748
1505,201505,2015,5,Astorga,752,2.419873857639336
1506,201505,2015,5,Resto,10320,33.20890719526327
1507,201506,2015,6,Sarria,8397,23.374996520335163
1508,201506,2015,6,S. Jean P. Port,5812,16.179049633939258
1509,201506,2015,6,Oporto,1735,4.82977479609164
1510,201506,2015,6,León,1634,4.548617877126075
1511,201506,2015,6,Cebreiro,1319,3.671742337778025
1512,201506,2015,6,Tui,1304,3.629986359713832
1513,201506,2015,6,Roncesvalles,1207,3.3599643682320517
1514,201506,2015,6,Ponferrada,1078,3.000862956879993
1515,201506,2015,6,Ferrol,1052,2.9284859282353923
1516,201506,2015,6,Oviedo - C.P.,995,2.7698132115914595
1517,201506,2015,6,Resto,11390,31.706706010077095
1518,201507,2015,7,Sarria,11462,25.588248426128498
1519,201507,2015,7,S. Jean P. Port,4034,9.00567040228602
1520,201507,2015,7,Tui,3178,7.094700183060231
1521,201507,2015,7,Cebreiro,1962,4.380050899674064
1522,201507,2015,7,Ferrol,1783,3.980443809438764
1523,201507,2015,7,Ponferrada,1637,3.6545073000848327
1524,201507,2015,7,Oporto,1624,3.6254855561012636
1525,201507,2015,7,León,1604,3.580836719203465
1526,201507,2015,7,Astorga,1451,3.239273116935304
1527,201507,2015,7,Oviedo - C.P.,1058,2.361923471893557
1528,201507,2015,7,Resto,15001,33.48886011519395
1529,201508,2015,8,Sarria,15266,27.860714676789428
1530,201508,2015,8,S. Jean P. Port,3901,7.119392634230025
1531,201508,2015,8,Tui,3799,6.933240865788225
1532,201508,2015,8,León,2422,4.4201919918239225
1533,201508,2015,8,Cebreiro,2236,4.080738767018286
1534,201508,2015,8,Ferrol,2130,3.887286929225828
1535,201508,2015,8,Oporto,2050,3.741285542212651
1536,201508,2015,8,Ponferrada,1953,3.5642588604591743
1537,201508,2015,8,Oviedo - C.P.,1646,3.003978537796109
1538,201508,2015,8,Roncesvalles,1505,2.746651093185385
1539,201508,2015,8,Resto,17886,32.64226010147099
1540,201509,2015,9,Sarria,9864,26.353896711106362
1541,201509,2015,9,S. Jean P. Port,3823,10.214005183146758
1542,201509,2015,9,Oporto,2454,6.556413476181571
1543,201509,2015,9,León,1993,5.324748189906223
1544,201509,2015,9,Tui,1793,4.790403163322558
1545,201509,2015,9,Cebreiro,1469,3.92476422025702
1546,201509,2015,9,Ferrol,1246,3.3289695156162336
1547,201509,2015,9,Ponferrada,1196,3.1953832589703173
1548,201509,2015,9,Oviedo - C.P.,1116,2.981645248336851
1549,201509,2015,9,Roncesvalles,1072,2.8640893424884446
1550,201509,2015,9,Resto,11403,30.465681690667655
1551,201510,2015,10,Sarria,5986,23.40475445730372
1552,201510,2015,10,S. Jean P. Port,5458,21.34031904910854
1553,201510,2015,10,Oporto,1327,5.1884579293087265
1554,201510,2015,10,León,1075,4.203159211761026
1555,201510,2015,10,Tui,828,3.237410071942446
1556,201510,2015,10,Roncesvalles,750,2.9324366593681574
1557,201510,2015,10,Cebreiro,728,2.846418517360025
1558,201510,2015,10,Ponferrada,650,2.5414451047857365
1559,201510,2015,10,Ferrol,577,2.256021269940569
1560,201510,2015,10,Pamplona,562,2.197372536753206
1561,201510,2015,10,Resto,7635,29.852205192367936
1562,201511,2015,11,S. Jean P. Port,1386,26.511094108645754
1563,201511,2015,11,Sarria,860,16.449885233358838
1564,201511,2015,11,Cebreiro,224,4.284621270084163
1565,201511,2015,11,Oporto,208,3.978576893649579
1566,201511,2015,11,Roncesvalles,201,3.844682478959449
1567,201511,2015,11,León,177,3.3856159143075746
1568,201511,2015,11,Ferrol,164,3.1369548584544757
1569,201511,2015,11,Pamplona,158,3.0221882172915073
1570,201511,2015,11,Tui,144,2.754399387911247
1571,201511,2015,11,Ponferrada,128,2.448355011476664
1572,201511,2015,11,Resto,1578,30.183626625860708
1573,201512,2015,12,Sarria,472,22.890397672162948
1574,201512,2015,12,S. Jean P. Port,292,14.161008729388943
1575,201512,2015,12,Ferrol,104,5.04364694471387
1576,201512,2015,12,Oporto,96,4.655674102812803
1577,201512,2015,12,Tui,86,4.1707080504364695
1578,201512,2015,12,León,84,4.073714839961203
1579,201512,2015,12,Valença do Minho,65,3.1522793404461686
1580,201512,2015,12,Roncesvalles,65,3.1522793404461686
1581,201512,2015,12,Cebreiro,57,2.764306498545102
1582,201512,2015,12,Ponferrada,53,2.5703200775945683
1583,201512,2015,12,Resto,688,33.36566440349168
1584,201601,2016,1,Sarria,282,21.625766871165645
1585,201601,2016,1,S. Jean P. Port,167,12.806748466257668
1586,201601,2016,1,León,75,5.751533742331288
1587,201601,2016,1,Oporto,66,5.061349693251533
1588,201601,2016,1,Tui,61,4.677914110429448
1589,201601,2016,1,Ferrol,58,4.447852760736196
1590,201601,2016,1,Cebreiro,57,4.371165644171779
1591,201601,2016,1,Pamplona,44,3.374233128834356
1592,201601,2016,1,Astorga,44,3.374233128834356
1593,201601,2016,1,Ponferrada,44,3.374233128834356
1594,201601,2016,1,Resto,406,31.134969325153385
1595,201602,2016,2,Sarria,505,29.140219272937102
1596,201602,2016,2,S. Jean P. Port,184,10.617426428159261
1597,201602,2016,2,Ferrol,115,6.635891517599538
1598,201602,2016,2,Cebreiro,113,6.520484708597808
1599,201602,2016,2,Oporto,104,6.001154068090018
1600,201602,2016,2,León,89,5.135603000577034
1601,201602,2016,2,Tui,77,4.443162146566648
1602,201602,2016,2,Pamplona,70,4.039238315060588
1603,201602,2016,2,Ponferrada,53,3.058280438545874
1604,201602,2016,2,Roncesvalles,48,2.7697634160415463
1605,201602,2016,2,Resto,375,21.638776687824585
1606,201603,2016,3,Sarria,4276,38.637390440046985
1607,201603,2016,3,Tui,645,5.828137706695581
1608,201603,2016,3,Oporto,567,5.1233396584440225
1609,201603,2016,3,Ferrol,505,4.563115568808168
1610,201603,2016,3,Cebreiro,501,4.526972079154242
1611,201603,2016,3,S. Jean P. Port,460,4.1565013102015
1612,201603,2016,3,Valença do Minho,401,3.62338483780609
1613,201603,2016,3,Ponferrada,360,3.252914068853348
1614,201603,2016,3,León,301,2.719797596457938
1615,201603,2016,3,Roncesvalles,254,2.2951115930243065
1616,201603,2016,3,Resto,2797,25.273335140507793
1617,201604,2016,4,Sarria,4396,29.112582781456954
1618,201604,2016,4,S. Jean P. Port,1477,9.781456953642385
1619,201604,2016,4,Oporto,1298,8.596026490066226
1620,201604,2016,4,León,682,4.516556291390729
1621,201604,2016,4,Tui,594,3.933774834437086
1622,201604,2016,4,Valença do Minho,502,3.3245033112582782
1623,201604,2016,4,Ferrol,463,3.066225165562914
1624,201604,2016,4,Cebreiro,451,2.986754966887417
1625,201604,2016,4,Ponferrada,340,2.251655629139073
1626,201604,2016,4,Roncesvalles,319,2.1125827814569536
1627,201604,2016,4,Resto,4578,30.317880794701953
1628,201605,2016,5,Sarria,7197,21.958140102514033
1629,201605,2016,5,S. Jean P. Port,5156,15.731022699536245
1630,201605,2016,5,Oporto,2843,8.674029777886258
1631,201605,2016,5,León,1666,5.08298755186722
1632,201605,2016,5,Tui,1122,3.4232365145228214
1633,201605,2016,5,Ferrol,975,2.9747376128874787
1634,201605,2016,5,Roncesvalles,924,2.8191359531364415
1635,201605,2016,5,Ponferrada,899,2.74286062972907
1636,201605,2016,5,Cebreiro,874,2.6665853063216987
1637,201605,2016,5,Valença do Minho,762,2.324871857456676
1638,201605,2016,5,Resto,10358,31.602391994142135
1639,201606,2016,6,Sarria,8994,23.020220117737395
1640,201606,2016,6,S. Jean P. Port,6244,15.981571538264653
1641,201606,2016,6,Oporto,2420,6.194010749936012
1642,201606,2016,6,León,1770,4.530330176606092
1643,201606,2016,6,Tui,1598,4.090094701817251
1644,201606,2016,6,Cebreiro,1311,3.355515740977732
1645,201606,2016,6,Ferrol,1167,2.986946506270796
1646,201606,2016,6,Oviedo - C.P.,1045,2.674686460199642
1647,201606,2016,6,Roncesvalles,1034,2.6465318658817507
1648,201606,2016,6,Ponferrada,1017,2.6030202201177373
1649,201606,2016,6,Resto,12470,31.91707192219096
1650,201607,2016,7,Sarria,11955,26.29148248334103
1651,201607,2016,7,S. Jean P. Port,4177,9.186074640979966
1652,201607,2016,7,Tui,3108,6.83512568450221
1653,201607,2016,7,Oporto,2180,4.794264476259594
1654,201607,2016,7,Cebreiro,2146,4.71949154406105
1655,201607,2016,7,Ferrol,1836,4.0377383387213825
1656,201607,2016,7,León,1750,3.8486068043368302
1657,201607,2016,7,Ponferrada,1404,3.087682259022234
1658,201607,2016,7,Astorga,1294,2.845769831321062
1659,201607,2016,7,Oviedo - C.P.,1153,2.535682083085923
1660,201607,2016,7,Resto,14468,31.81808185436875
1661,201608,2016,8,Sarria,14938,27.81543274244004
1662,201608,2016,8,Tui,4026,7.496648294354238
1663,201608,2016,8,S. Jean P. Port,3942,7.34023536421868
1664,201608,2016,8,Oporto,2465,4.589974676001788
1665,201608,2016,8,León,2310,4.301355578727842
1666,201608,2016,8,Ferrol,2176,4.051839713987785
1667,201608,2016,8,Cebreiro,2095,3.901012959928497
1668,201608,2016,8,Ponferrada,1800,3.3517056457619545
1669,201608,2016,8,Oviedo - C.P.,1757,3.2716371220020855
1670,201608,2016,8,Valença do Minho,1542,2.871294503202741
1671,201608,2016,8,Resto,16653,31.008863399374366
1672,201609,2016,9,Sarria,10900,27.14887045754564
1673,201609,2016,9,S. Jean P. Port,4154,10.346459438591248
1674,201609,2016,9,Oporto,3252,8.099828140177838
1675,201609,2016,9,Tui,2501,6.229295872873546
1676,201609,2016,9,León,1936,4.822037908789758
1677,201609,2016,9,Cebreiro,1297,3.230466512241899
1678,201609,2016,9,Ponferrada,1237,3.081023188622382
1679,201609,2016,9,Ferrol,1233,3.0710603003810806
1680,201609,2016,9,Oviedo - C.P.,1109,2.7622107649007446
1681,201609,2016,9,Roncesvalles,864,2.151983860121049
1682,201609,2016,9,Resto,11666,29.056763555754834
1683,201610,2016,10,Sarria,6377,22.595847211395366
1684,201610,2016,10,S. Jean P. Port,5819,20.618666288710934
1685,201610,2016,10,Oporto,2052,7.270923393097584
1686,201610,2016,10,León,1125,3.986251860250868
1687,201610,2016,10,Tui,1023,3.6248316915881227
1688,201610,2016,10,Ponferrada,815,2.8878180143150733
1689,201610,2016,10,Cebreiro,717,2.5405711855998865
1690,201610,2016,10,Oviedo - C.P.,682,2.4165544610587486
1691,201610,2016,10,Roncesvalles,671,2.3775777762029624
1692,201610,2016,10,Ferrol,668,2.3669477712422933
1693,201610,2016,10,Resto,8273,29.31401034653817
1694,201611,2016,11,S. Jean P. Port,1518,23.741007194244606
1695,201611,2016,11,Sarria,1245,19.471379418204567
1696,201611,2016,11,Oporto,367,5.73975602126994
1697,201611,2016,11,Tui,274,4.285267438223334
1698,201611,2016,11,León,263,4.113231154207069
1699,201611,2016,11,Cebreiro,196,3.065373787926181
1700,201611,2016,11,Oviedo - C.P.,177,2.768220206443541
1701,201611,2016,11,Ferrol,173,2.7056615577103535
1702,201611,2016,11,Pamplona,167,2.6118235846105726
1703,201611,2016,11,Roncesvalles,167,2.6118235846105726
1704,201611,2016,11,Resto,1847,28.88645605254925
1705,201612,2016,12,Sarria,701,24.476256983240223
1706,201612,2016,12,S. Jean P. Port,358,12.5
1707,201612,2016,12,Roncesvalles,139,4.853351955307263
1708,201612,2016,12,Ourense,132,4.608938547486034
1709,201612,2016,12,Tui,129,4.504189944134078
1710,201612,2016,12,Oporto,112,3.910614525139665
1711,201612,2016,12,Ferrol,109,3.8058659217877095
1712,201612,2016,12,Cebreiro,98,3.421787709497207
1713,201612,2016,12,Valença do Minho,94,3.282122905027933
1714,201612,2016,12,Ponferrada,93,3.2472067039106145
1715,201612,2016,12,Resto,899,31.38966480446931
1716,201701,2017,1,Sarria,277,20.457902511078288
1717,201701,2017,1,S. Jean P. Port,183,13.515509601181684
1718,201701,2017,1,Oporto,102,7.533234859675037
1719,201701,2017,1,Tui,92,6.794682422451994
1720,201701,2017,1,León,76,5.612998522895126
1721,201701,2017,1,Ferrol,60,4.431314623338257
1722,201701,2017,1,Ponferrada,49,3.61890694239291
1723,201701,2017,1,Pamplona,48,3.5450516986706058
1724,201701,2017,1,Valença do Minho,45,3.323485967503693
1725,201701,2017,1,Cebreiro,42,3.1019202363367797
1726,201701,2017,1,Resto,380,28.064992614475592
1727,201702,2017,2,Sarria,494,29.12735849056604
1728,201702,2017,2,S. Jean P. Port,233,13.73820754716981
1729,201702,2017,2,Oporto,128,7.547169811320755
1730,201702,2017,2,Tui,80,4.716981132075472
1731,201702,2017,2,León,73,4.304245283018868
1732,201702,2017,2,Ponferrada,50,2.94811320754717
1733,201702,2017,2,Pamplona,49,2.8891509433962264
