ID,Year,Month,Description,Total,Percent
201708,2017,8,Norte-Camino de,4343,7.529472954230235
201708,2017,8,Primitivo-Camino,3089,5.355409153952843
201708,2017,8,Ingles-Camino,2557,4.4330790568654646
201708,2017,8,Costa Camino Portugues  ,1572,2.725381414701803
201708,2017,8,Via de la Plata,1472,2.5520110957004163
201708,2017,8,Muxia-Finisterre,130,0.22538141470180306
201708,2017,8,Otros caminos,83,0.14389736477115117
201708,2017,8,Invierno de Camino,46,0.07975034674063801
201709,2017,9,Frances-Camino de,25677,60.86183602360805
201709,2017,9,Portugues-Camino,8247,19.547749413354193
201709,2017,9,Norte-Camino de,2378,5.636540330417882
201709,2017,9,Primitivo-Camino,2022,4.792718481120671
201709,2017,9,Ingles-Camino,1428,3.3847685415629667
201709,2017,9,Costa Camino Portugues  ,1286,3.048187916281495
201709,2017,9,Via de la Plata,957,2.268363791509635
201709,2017,9,Muxia-Finisterre,89,0.21095546232430254
201709,2017,9,Invierno de Camino,60,0.14221716561188935
201709,2017,9,Otros caminos,45,0.10666287420891701
201710,2017,10,Frances-Camino de,20017,63.86841517501037
201710,2017,10,Portugues-Camino,5581,17.807345011327016
201710,2017,10,Norte-Camino de,1570,5.009412590536358
201710,2017,10,Primitivo-Camino,1151,3.6725056635078652
201710,2017,10,Ingles-Camino,1033,3.2960020420535403
201710,2017,10,Via de la Plata,937,2.9896940110398518
201710,2017,10,Costa Camino Portugues  ,907,2.893972751348074
201710,2017,10,Invierno de Camino,65,0.20739606266551802
201710,2017,10,Muxia-Finisterre,40,0.12762834625570338
201710,2017,10,Otros caminos,40,0.12762834625570338
201711,2017,11,Frances-Camino de,4650,63.29975496869044
201711,2017,11,Portugues-Camino,1314,17.887285597604137
201711,2017,11,Norte-Camino de,429,5.8399128777566025
201711,2017,11,Primitivo-Camino,285,3.8796624013068337
201711,2017,11,Via de la Plata,241,3.280696977947182
201711,2017,11,Ingles-Camino,201,2.736182956711135
201711,2017,11,Costa Camino Portugues  ,162,2.2052817860059895
201711,2017,11,Invierno de Camino,27,0.3675469643343316
201711,2017,11,Muxia-Finisterre,26,0.35393411380343043
201711,2017,11,Otros caminos,11,0.14974135583991288
201712,2017,12,Frances-Camino de,1737,60.04147943311441
201712,2017,12,Portugues-Camino,625,21.603871413757346
201712,2017,12,Ingles-Camino,117,4.044244728655375
201712,2017,12,Via de la Plata,101,3.491185620463187
201712,2017,12,Norte-Camino de,97,3.35292084341514
201712,2017,12,Primitivo-Camino,84,2.9035603180089873
201712,2017,12,Invierno de Camino,65,2.246802627030764
201712,2017,12,Costa Camino Portugues  ,51,1.7628759073625995
201712,2017,12,Otros caminos,11,0.38022813688212925
201712,2017,12,Muxia-Finisterre,5,0.17283097131005876
201801,2018,1,Frances-Camino de,995,61.15550092194223
201801,2018,1,Portugues-Camino,275,16.902274124154886
201801,2018,1,Primitivo-Camino,108,6.6379840196681
201801,2018,1,Ingles-Camino,76,4.671173939766441
201801,2018,1,Via de la Plata,60,3.6877688998156115
201801,2018,1,Norte-Camino de,58,3.564843269821758
201801,2018,1,Costa Camino Portugues  ,36,2.212661339889367
201801,2018,1,Invierno de Camino,13,0.7990165949600492
201801,2018,1,Muxia-Finisterre,4,0.24585125998770743
201801,2018,1,Otros caminos,2,0.12292562999385372
201802,2018,2,Frances-Camino de,1110,50.89408528198074
201802,2018,2,Portugues-Camino,688,31.54516276937185
201802,2018,2,Via de la Plata,89,4.080696928014672
201802,2018,2,Ingles-Camino,74,3.392939018798716
201802,2018,2,Primitivo-Camino,70,3.209536909674461
201802,2018,2,Norte-Camino de,66,3.0261348005502064
201802,2018,2,Costa Camino Portugues  ,58,2.6593305823016964
201802,2018,2,Muxia-Finisterre,16,0.7336084364970197
201802,2018,2,Invierno de Camino,10,0.4585052728106373
201803,2018,3,Frances-Camino de,6417,58.04088277858177
201803,2018,3,Portugues-Camino,2649,23.95984081041968
201803,2018,3,Ingles-Camino,442,3.9978292329956586
201803,2018,3,Costa Camino Portugues  ,421,3.8078871201157742
201803,2018,3,Norte-Camino de,350,3.1657018813314037
201803,2018,3,Via de la Plata,338,3.0571635311143273
201803,2018,3,Primitivo-Camino,322,2.9124457308248917
201803,2018,3,Muxia-Finisterre,70,0.6331403762662807
201803,2018,3,Invierno de Camino,41,0.3708393632416787
201803,2018,3,Otros caminos,6,0.05426917510853835
201804,2018,4,Frances-Camino de,11944,54.123617908283485
201804,2018,4,Portugues-Camino,5891,26.694761645822005
201804,2018,4,Ingles-Camino,925,4.191589632046402
201804,2018,4,Costa Camino Portugues  ,816,3.697661772702556
201804,2018,4,Primitivo-Camino,801,3.6296900489396413
201804,2018,4,Via de la Plata,762,3.452963567156063
201804,2018,4,Norte-Camino de,736,3.3351459126336778
201804,2018,4,Muxia-Finisterre,127,0.5754939278593438
201804,2018,4,Invierno de Camino,44,0.1993837230378829
201804,2018,4,Otros caminos,22,0.09969186151894145
201805,2018,5,Frances-Camino de,23848,58.64502643550965
201805,2018,5,Portugues-Camino,8916,21.925488749538914
201805,2018,5,Norte-Camino de,1728,4.249354481741055
201805,2018,5,Primitivo-Camino,1715,4.21738595844092
201805,2018,5,Costa Camino Portugues  ,1580,3.8854051395548996
201805,2018,5,Resto,2878,7.077339235214558
201806,2018,6,Frances-Camino de,27346,59.8577213527416
201806,2018,6,Portugues-Camino,8523,18.6560140089745
201806,2018,6,Norte-Camino de,2631,5.759001860566926
201806,2018,6,Primitivo-Camino,1958,4.285870635876108
201806,2018,6,Costa Camino Portugues  ,1789,3.9159461530042683
201806,2018,6,Ingles-Camino,1737,3.8021232351975485
201806,2018,6,Via de la Plata,1363,2.9834737878953703
201806,2018,6,Muxia-Finisterre,175,0.38305789646492283
201806,2018,6,Invierno de Camino,104,0.22764583561343987
201806,2018,6,Otros caminos,59,0.12914523366531686
201807,2018,7,Frances-Camino de,27416,53.89741875872373
201807,2018,7,Portugues-Camino,10219,20.0896455462284
201807,2018,7,Norte-Camino de,3963,7.790905695244461
201807,2018,7,Ingles-Camino,2958,5.815165038236971
201807,2018,7,Primitivo-Camino,2555,5.022902864332475
201807,2018,7,Costa Camino Portugues  ,1780,3.4993217606699827
201807,2018,7,Via de la Plata,1571,3.0884463404564846
201807,2018,7,Invierno de Camino,177,0.34796626496549826
201807,2018,7,Muxia-Finisterre,172,0.3381367094579983
201807,2018,7,Otros caminos,56,0.11009102168399945
201808,2018,8,Frances-Camino de,33381,55.2528345609534
201808,2018,8,Portugues-Camino,11658,19.296532318132915
201808,2018,8,Norte-Camino de,4762,7.882148473061326
201808,2018,8,Primitivo-Camino,3507,5.804849788959696
201808,2018,8,Ingles-Camino,2998,4.962343788794174
201808,2018,8,Costa Camino Portugues  ,2290,3.7904493917073574
201808,2018,8,Via de la Plata,1568,2.595381941570802
201808,2018,8,Muxia-Finisterre,132,0.218488785897542
201808,2018,8,Invierno de Camino,61,0.1009683025738641
201808,2018,8,Otros caminos,58,0.09600264834891997
201809,2018,9,Frances-Camino de,26197,55.73118325320172
201809,2018,9,Portugues-Camino,10196,21.69084797685402
201809,2018,9,Costa Camino Portugues  ,2852,6.067310556099222
201809,2018,9,Norte-Camino de,2548,5.4205846062204825
201809,2018,9,Primitivo-Camino,2211,4.703654852572012
201809,2018,9,Ingles-Camino,1783,3.7931327915585245
201809,2018,9,Via de la Plata,981,2.0869676211547463
201809,2018,9,Muxia-Finisterre,144,0.3063438709951921
201809,2018,9,Invierno de Camino,68,0.1446623835255074
201809,2018,9,Otros caminos,26,0.055312087818576355
201810,2018,10,Frances-Camino de,21345,59.95449693837425
201810,2018,10,Portugues-Camino,6988,19.62811078029324
201810,2018,10,Costa Camino Portugues  ,1869,5.249705072748722
201810,2018,10,Norte-Camino de,1672,4.696365372731869
201810,2018,10,Primitivo-Camino,1426,4.005392955451941
201810,2018,10,Ingles-Camino,1282,3.6009212965563733
201810,2018,10,Via de la Plata,753,2.1150497163080724
201810,2018,10,Muxia-Finisterre,160,0.4494129543284085
201810,2018,10,Invierno de Camino,73,0.20504466041233638
201810,2018,10,Otros caminos,34,0.09550025279478681
201811,2018,11,Frances-Camino de,4718,61.6651418115279
201811,2018,11,Portugues-Camino,1338,17.4879100771141
201811,2018,11,Norte-Camino de,425,5.554829434060907
201811,2018,11,Via de la Plata,320,4.182459809175271
201811,2018,11,Costa Camino Portugues  ,271,3.542020650895308
201811,2018,11,Ingles-Camino,265,3.4635995294732713
201811,2018,11,Primitivo-Camino,240,3.1368448568814533
201811,2018,11,Invierno de Camino,30,0.39210560711018166
201811,2018,11,Muxia-Finisterre,26,0.3398248594954908
201811,2018,11,Otros caminos,18,0.235263364266109
201812,2018,12,Frances-Camino de,1482,58.049353701527615
201812,2018,12,Portugues-Camino,480,18.80141010575793
201812,2018,12,Ingles-Camino,160,6.267136701919311
201812,2018,12,Primitivo-Camino,125,4.896200548374462
201812,2018,12,Norte-Camino de,101,3.956130043086565
201812,2018,12,Via de la Plata,85,3.3294163728946335
201812,2018,12,Costa Camino Portugues  ,79,3.0943987465726597
201812,2018,12,Invierno de Camino,28,1.0967489228358793
201812,2018,12,Muxia-Finisterre,7,0.27418723070896983
201812,2018,12,Otros caminos,6,0.23501762632197415
201901,2019,1,Frances-Camino de,905,54.8152634766808
201901,2019,1,Portugues-Camino,404,24.470018170805574
201901,2019,1,Ingles-Camino,89,5.390672319806178
201901,2019,1,Norte-Camino de,73,4.421562689279225
201901,2019,1,Via de la Plata,56,3.391883706844337
201901,2019,1,Primitivo-Camino,54,3.2707450030284675
201901,2019,1,Costa Camino Portugues  ,45,2.725620835857056
201901,2019,1,Invierno de Camino,15,0.9085402786190188
201901,2019,1,Muxia-Finisterre,9,0.5451241671714112
201901,2019,1,Otros caminos,1,0.06056935190793458
201902,2019,2,Frances-Camino de,1235,58.282208588957054
201902,2019,2,Portugues-Camino,478,22.55781028787164
201902,2019,2,Ingles-Camino,101,4.766399244926852
201902,2019,2,Primitivo-Camino,90,4.247286455875413
201902,2019,2,Costa Camino Portugues  ,81,3.8225578102878717
201902,2019,2,Via de la Plata,59,2.784332232184993
201902,2019,2,Norte-Camino de,54,2.5483718735252476
201902,2019,2,Invierno de Camino,14,0.6606890042472865
201902,2019,2,Muxia-Finisterre,7,0.33034450212364325
201903,2019,3,Frances-Camino de,3724,49.826063687449825
201903,2019,3,Portugues-Camino,2127,28.45865667647846
201903,2019,3,Costa Camino Portugues  ,456,6.1011506556061015
201903,2019,3,Ingles-Camino,382,5.111051645705111
201903,2019,3,Via de la Plata,330,4.415306395504415
201903,2019,3,Primitivo-Camino,225,3.0104361787530105
201903,2019,3,Norte-Camino de,165,2.2076531977522076
201903,2019,3,Invierno de Camino,29,0.388011774150388
201903,2019,3,Muxia-Finisterre,20,0.2675943270002676
201903,2019,3,Otros caminos,16,0.21407546160021407
201904,2019,4,Frances-Camino de,17119,53.965702036441584
201904,2019,4,Portugues-Camino,7939,25.026795284030012
201904,2019,4,Costa Camino Portugues  ,1884,5.939095895592964
201904,2019,4,Ingles-Camino,1435,4.523674421537104
201904,2019,4,Primitivo-Camino,1244,3.9215686274509802
201904,2019,4,Via de la Plata,980,3.089338629342412
201904,2019,4,Norte-Camino de,914,2.88128112981527
201904,2019,4,Invierno de Camino,101,0.31839102200365677
201904,2019,4,Muxia-Finisterre,64,0.20175272681419834
201904,2019,4,Otros caminos,42,0.13240022697181766
201905,2019,5,Frances-Camino de,25706,55.07681100422086
201905,2019,5,Portugues-Camino,10455,22.400531356458767
201905,2019,5,Costa Camino Portugues  ,2952,6.324855912411887
201905,2019,5,Norte-Camino de,1992,4.267992201058428
201905,2019,5,Primitivo-Camino,1911,4.094444325412979
201905,2019,5,Ingles-Camino,1742,3.732350609560131
201905,2019,5,Via de la Plata,1430,3.0638699033702568
201905,2019,5,Invierno de Camino,208,0.44565380412658284
201905,2019,5,Otros caminos,163,0.3492383176568894
201905,2019,5,Muxia-Finisterre,114,0.24425256572322326
201906,2019,6,Frances-Camino de,28028,57.13237392474214
201906,2019,6,Portugues-Camino,9116,18.58208650984549
201906,2019,6,Costa Camino Portugues  ,3157,6.435239920094582
201906,2019,6,Norte-Camino de,2768,5.6423009498960415
201906,2019,6,Primitivo-Camino,2200,4.48448774919483
201906,2019,6,Ingles-Camino,1929,3.932080394634922
201906,2019,6,Via de la Plata,1455,2.965877125035672
201906,2019,6,Muxia-Finisterre,223,0.4545639854865669
201906,2019,6,Otros caminos,95,0.19364833462432224
201906,2019,6,Invierno de Camino,87,0.17734110644543194
201907,2019,7,Frances-Camino de,27802,52.14276336765506
201907,2019,7,Portugues-Camino,10342,19.396462799377332
201907,2019,7,Norte-Camino de,4326,8.113430484442693
201907,2019,7,Costa Camino Portugues  ,3025,5.6733997261764095
201907,2019,7,Ingles-Camino,2754,5.165138130872672
201907,2019,7,Primitivo-Camino,2569,4.818169883156099
201907,2019,7,Via de la Plata,1672,3.135842757741143
201907,2019,7,Muxia-Finisterre,548,1.027776214857743
201907,2019,7,Invierno de Camino,215,0.4032333689679101
201907,2019,7,Otros caminos,66,0.12378326675293985
201908,2019,8,Frances-Camino de,33089,52.67774699907664
201908,2019,8,Portugues-Camino,12795,20.36966281402235
201908,2019,8,Norte-Camino de,4109,6.541535326519566
201908,2019,8,Costa Camino Portugues  ,3877,6.172190912853822
201908,2019,8,Ingles-Camino,3660,5.826726525933709
201908,2019,8,Primitivo-Camino,3563,5.672302352978635
201908,2019,8,Via de la Plata,1201,1.9119941414334385
201908,2019,8,Muxia-Finisterre,341,0.542872608017321
201908,2019,8,Invierno de Camino,103,0.1639761836533257
201908,2019,8,Otros caminos,76,0.12099213551119177
201909,2019,9,Frances-Camino de,25010,54.78281821567038
201909,2019,9,Portugues-Camino,9312,20.397345190896544
201909,2019,9,Costa Camino Portugues  ,3902,8.547083433728343
201909,2019,9,Norte-Camino de,2335,5.114669353602173
201909,2019,9,Primitivo-Camino,2112,4.62620200205901
201909,2019,9,Ingles-Camino,1991,4.36115917902438
201909,2019,9,Via de la Plata,761,1.6669222175979672
201909,2019,9,Muxia-Finisterre,111,0.24313845749457866
201909,2019,9,Invierno de Camino,84,0.18399667053643792
201909,2019,9,Otros caminos,35,0.07666527939018246
201910,2019,10,Frances-Camino de,20796,57.57793897779501
201910,2019,10,Portugues-Camino,7408,20.51054875685254
201910,2019,10,Costa Camino Portugues  ,2390,6.617199180464034
201910,2019,10,Norte-Camino de,1747,4.836923417686472
201910,2019,10,Primitivo-Camino,1339,3.7072927626114405
201910,2019,10,Ingles-Camino,1242,3.4387286117725235
201910,2019,10,Via de la Plata,884,2.4475330859959024
201910,2019,10,Otros caminos,158,0.43745500858297803
201910,2019,10,Invierno de Camino,84,0.23257101722133008
201910,2019,10,Muxia-Finisterre,70,0.19380918101777508
201911,2019,11,Frances-Camino de,4969,60.05559584239787
201911,2019,11,Portugues-Camino,1516,18.32245588590766
201911,2019,11,Norte-Camino de,398,4.810248972685521
201911,2019,11,Costa Camino Portugues  ,371,4.483925549915398
201911,2019,11,Primitivo-Camino,323,3.9037950205462897
201911,2019,11,Ingles-Camino,319,3.8554508097655305
201911,2019,11,Via de la Plata,264,3.1907179115300943
201911,2019,11,Invierno de Camino,74,0.8943678994440416
201911,2019,11,Otros caminos,22,0.2658931592941745
201911,2019,11,Muxia-Finisterre,18,0.21754894851341552
201912,2019,12,Frances-Camino de,1557,57.45387453874539
201912,2019,12,Portugues-Camino,465,17.15867158671587
201912,2019,12,Costa Camino Portugues  ,152,5.608856088560886
201912,2019,12,Norte-Camino de,140,5.166051660516605
201912,2019,12,Ingles-Camino,138,5.092250922509225
201912,2019,12,Via de la Plata,109,4.022140221402214
201912,2019,12,Primitivo-Camino,85,3.1365313653136533
201912,2019,12,Muxia-Finisterre,23,0.8487084870848709
201912,2019,12,Invierno de Camino,21,0.7749077490774908
201912,2019,12,Otros caminos,20,0.7380073800738007
202001,2020,1,Frances-Camino de,1091,54.52273863068466
202001,2020,1,Portugues-Camino,419,20.939530234882557
202001,2020,1,Ingles-Camino,137,6.846576711644178
202001,2020,1,Costa Camino Portugues  ,110,5.497251374312843
202001,2020,1,Norte-Camino de,101,5.047476261869066
202001,2020,1,Via de la Plata,51,2.548725637181409
202001,2020,1,Primitivo-Camino,45,2.2488755622188905
202001,2020,1,Invierno de Camino,31,1.5492253873063468
202001,2020,1,Muxia-Finisterre,8,0.39980009995002497
202001,2020,1,Otros caminos,8,0.39980009995002497
202002,2020,2,Frances-Camino de,1666,54.161248374512354
202002,2020,2,Portugues-Camino,746,24.252275682704813
202002,2020,2,Ingles-Camino,179,5.81924577373212
202002,2020,2,Costa Camino Portugues  ,177,5.754226267880364
202002,2020,2,Primitivo-Camino,96,3.120936280884265
202002,2020,2,Via de la Plata,83,2.698309492847854
202002,2020,2,Norte-Camino de,60,1.9505851755526658
202002,2020,2,Invierno de Camino,39,1.2678803641092327
202002,2020,2,Muxia-Finisterre,19,0.6176853055916776
202002,2020,2,Otros caminos,11,0.3576072821846554
202003,2020,3,Frances-Camino de,1060,54.41478439425051
202003,2020,3,Portugues-Camino,468,24.024640657084188
202003,2020,3,Ingles-Camino,108,5.544147843942505
202003,2020,3,Costa Camino Portugues  ,97,4.979466119096509
202003,2020,3,Primitivo-Camino,80,4.1067761806981515
202003,2020,3,Via de la Plata,65,3.3367556468172483
202003,2020,3,Norte-Camino de,51,2.6180698151950716
202003,2020,3,Muxia-Finisterre,15,0.7700205338809035
202003,2020,3,Otros caminos,3,0.1540041067761807
202003,2020,3,Invierno de Camino,1,0.0513347022587269
202006,2020,6,Frances-Camino de,5,41.666666666666664
202006,2020,6,Ingles-Camino,4,33.333333333333336
202006,2020,6,Norte-Camino de,1,8.333333333333334
202006,2020,6,Primitivo-Camino,1,8.333333333333334
202006,2020,6,Costa Camino Portugues  ,1,8.333333333333334
202007,2020,7,Frances-Camino de,5326,54.614438063986874
202007,2020,7,Portugues-Camino,1639,16.806808859721084
202007,2020,7,Ingles-Camino,708,7.260049220672682
202007,2020,7,Primitivo-Camino,658,6.7473338802296965
202007,2020,7,Norte-Camino de,600,6.152584085315833
202007,2020,7,Costa Camino Portugues  ,490,5.024610336341263
202007,2020,7,Via de la Plata,220,2.2559474979491387
202007,2020,7,Invierno de Camino,63,0.6460213289581624
202007,2020,7,Otros caminos,28,0.2871205906480722
202007,2020,7,Muxia-Finisterre,20,0.20508613617719443
202008,2020,8,Frances-Camino de,10446,52.72562083585706
202008,2020,8,Portugues-Camino,3415,17.237028063799716
202008,2020,8,Norte-Camino de,1803,9.100545124167171
202008,2020,8,Primitivo-Camino,1422,7.177468201090249
202008,2020,8,Costa Camino Portugues  ,1040,5.2493438320209975
202008,2020,8,Ingles-Camino,972,4.906117504542701
202008,2020,8,Via de la Plata,310,1.5647082576216433
202008,2020,8,Muxia-Finisterre,150,0.7571168988491823
202008,2020,8,Invierno de Camino,135,0.681405208964264
202008,2020,8,Otros caminos,119,0.600646073087018
202009,2020,9,Frances-Camino de,5456,52.25553107939852
202009,2020,9,Portugues-Camino,2093,20.04597260798774
202009,2020,9,Norte-Camino de,743,7.116176611435686
202009,2020,9,Primitivo-Camino,691,6.618140024901829
202009,2020,9,Ingles-Camino,547,5.23896178526961
202009,2020,9,Costa Camino Portugues  ,505,4.83670146537688
202009,2020,9,Via de la Plata,206,1.9729910928072023
202009,2020,9,Otros caminos,91,0.8715640264342496
202009,2020,9,Invierno de Camino,86,0.8236758931136864
202009,2020,9,Muxia-Finisterre,23,0.22028541327459056
202010,2020,10,Frances-Camino de,3416,53.22530383296977
202010,2020,10,Portugues-Camino,1381,21.51760673106887
202010,2020,10,Norte-Camino de,393,6.123402929261452
202010,2020,10,Primitivo-Camino,391,6.092240573387348
202010,2020,10,Costa Camino Portugues  ,307,4.7834216266749765
202010,2020,10,Ingles-Camino,268,4.175755687129947
202010,2020,10,Via de la Plata,140,2.181364911187286
202010,2020,10,Otros caminos,48,0.747896540978498
202010,2020,10,Invierno de Camino,46,0.7167341851043939
202010,2020,10,Muxia-Finisterre,28,0.43627298223745714
202011,2020,11,Frances-Camino de,408,69.74358974358974
202011,2020,11,Portugues-Camino,53,9.05982905982906
202011,2020,11,Norte-Camino de,51,8.717948717948717
202011,2020,11,Via de la Plata,30,5.128205128205129
202011,2020,11,Primitivo-Camino,14,2.393162393162393
202011,2020,11,Otros caminos,10,1.7094017094017093
202011,2020,11,Ingles-Camino,8,1.3675213675213675
202011,2020,11,Costa Camino Portugues  ,8,1.3675213675213675
202011,2020,11,Invierno de Camino,3,0.5128205128205128
202012,2020,12,Portugues-Camino,38,38.38383838383838
202012,2020,12,Frances-Camino de,32,32.323232323232325
202012,2020,12,Via de la Plata,20,20.2020202020202
202012,2020,12,Otros caminos,3,3.0303030303030303
202012,2020,12,Invierno de Camino,2,2.0202020202020203
202012,2020,12,Norte-Camino de,1,1.0101010101010102
202012,2020,12,Ingles-Camino,1,1.0101010101010102
202012,2020,12,Primitivo-Camino,1,1.0101010101010102
202012,2020,12,Costa Camino Portugues  ,1,1.0101010101010102
202101,2021,1,Frances-Camino de,28,46.666666666666664
202101,2021,1,Portugues-Camino,15,25.0
202101,2021,1,Ingles-Camino,5,8.333333333333334
202101,2021,1,Via de la Plata,4,6.666666666666667
202101,2021,1,Norte-Camino de,3,5.0
202101,2021,1,Primitivo-Camino,3,5.0
202101,2021,1,Costa Camino Portugues  ,2,3.3333333333333335
202102,2021,2,Frances-Camino de,9,64.28571428571429
202102,2021,2,Portugues-Camino,3,21.428571428571427
202102,2021,2,Primitivo-Camino,2,14.285714285714286
202103,2021,3,Frances-Camino de,121,62.371134020618555
202103,2021,3,Ingles-Camino,29,14.948453608247423
202103,2021,3,Portugues-Camino,16,8.24742268041237
202103,2021,3,Primitivo-Camino,10,5.154639175257732
202103,2021,3,Costa Camino Portugues  ,8,4.123711340206185
202103,2021,3,Via de la Plata,5,2.577319587628866
202103,2021,3,Invierno de Camino,4,2.0618556701030926
202103,2021,3,Otros caminos,1,0.5154639175257731
202104,2021,4,Frances-Camino de,519,50.68359375
202104,2021,4,Portugues-Camino,193,18.84765625
202104,2021,4,Ingles-Camino,78,7.6171875
202104,2021,4,Via de la Plata,66,6.4453125
202104,2021,4,Primitivo-Camino,62,6.0546875
202104,2021,4,Costa Camino Portugues  ,42,4.1015625
202104,2021,4,Norte-Camino de,28,2.734375
202104,2021,4,Muxia-Finisterre,15,1.46484375
202104,2021,4,Otros caminos,12,1.171875
202104,2021,4,Invierno de Camino,9,0.87890625
202105,2021,5,Frances-Camino de,2258,52.572759022118746
202105,2021,5,Portugues-Camino,817,19.022118742724096
202105,2021,5,Ingles-Camino,346,8.055878928987195
202105,2021,5,Primitivo-Camino,273,6.356228172293364
202105,2021,5,Costa Camino Portugues  ,188,4.377182770663563
202105,2021,5,Norte-Camino de,168,3.911525029103609
202105,2021,5,Via de la Plata,165,3.8416763678696157
202105,2021,5,Otros caminos,45,1.0477299185098952
202105,2021,5,Invierno de Camino,20,0.46565774155995343
202105,2021,5,Muxia-Finisterre,15,0.3492433061699651
202106,2021,6,Frances-Camino de,8092,54.58715596330275
202106,2021,6,Portugues-Camino,3128,21.10091743119266
202106,2021,6,Primitivo-Camino,758,5.11332973556395
202106,2021,6,Ingles-Camino,730,4.924446842957367
202106,2021,6,Norte-Camino de,721,4.863734484619536
202106,2021,6,Costa Camino Portugues  ,555,3.743928764166217
202106,2021,6,Via de la Plata,467,3.1502968159740963
202106,2021,6,Otros caminos,238,1.6055045871559632
202106,2021,6,Invierno de Camino,79,0.5329195898542903
202106,2021,6,Muxia-Finisterre,56,0.37776578521316784
202107,2021,7,Frances-Camino de,18869,55.55751847598857
202107,2021,7,Portugues-Camino,5863,17.262903748196567
202107,2021,7,Ingles-Camino,2155,6.34514029973795
202107,2021,7,Norte-Camino de,2148,6.3245296351912375
202107,2021,7,Primitivo-Camino,2111,6.215587551158614
202107,2021,7,Costa Camino Portugues  ,1457,4.2899626063657506
202107,2021,7,Via de la Plata,648,1.9079586608956807
202107,2021,7,Muxia-Finisterre,319,0.9392574272001885
202107,2021,7,Otros caminos,262,0.7714277301769573
202107,2021,7,Invierno de Camino,131,0.38571386508847866
202108,2021,8,Frances-Camino de,24262,55.678714859437754
202108,2021,8,Portugues-Camino,7736,17.753298909925416
202108,2021,8,Ingles-Camino,3052,7.004016064257028
202108,2021,8,Primitivo-Camino,2661,6.10671256454389
202108,2021,8,Norte-Camino de,2613,5.9965576592082614
202108,2021,8,Costa Camino Portugues  ,1830,4.199655765920826
202108,2021,8,Via de la Plata,713,1.636259323006311
202108,2021,8,Otros caminos,448,1.0281124497991967
202108,2021,8,Invierno de Camino,159,0.3648881239242685
202108,2021,8,Muxia-Finisterre,101,0.23178427997705106
202109,2021,9,Frances-Camino de,20796,55.51077062701866
202109,2021,9,Portugues-Camino,7368,19.66740517310413
202109,2021,9,Primitivo-Camino,2097,5.597522889250727
202109,2021,9,Ingles-Camino,2089,5.576168486239757
202109,2021,9,Norte-Camino de,1946,5.194458532418653
202109,2021,9,Costa Camino Portugues  ,1681,4.487093932680245
202109,2021,9,Via de la Plata,591,1.5775565224354697
202109,2021,9,Otros caminos,587,1.5668793209299843
202109,2021,9,Invierno de Camino,185,0.4938205696287003
202109,2021,9,Muxia-Finisterre,123,0.32832394629367645
202110,2021,10,Frances-Camino de,16721,53.64452999679179
202110,2021,10,Portugues-Camino,6669,21.395572666025025
202110,2021,10,Primitivo-Camino,1635,5.245428296438884
202110,2021,10,Ingles-Camino,1620,5.19730510105871
202110,2021,10,Costa Camino Portugues  ,1521,4.879692011549567
202110,2021,10,Norte-Camino de,1424,4.568495348091114
202110,2021,10,Via de la Plata,898,2.8809752967597047
202110,2021,10,Otros caminos,355,1.1389156239974334
202110,2021,10,Invierno de Camino,199,0.6384343920436317
202110,2021,10,Muxia-Finisterre,128,0.410651267244145
202111,2021,11,Frances-Camino de,4735,52.067297118979546
202111,2021,11,Portugues-Camino,1801,19.804266549373214
202111,2021,11,Ingles-Camino,685,7.532438970749945
202111,2021,11,Costa Camino Portugues  ,480,5.278205410160545
202111,2021,11,Primitivo-Camino,422,4.640422256432813
202111,2021,11,Norte-Camino de,391,4.299538157026611
202111,2021,11,Via de la Plata,304,3.342863426435012
202111,2021,11,Otros caminos,133,1.4625027490653177
202111,2021,11,Invierno de Camino,102,1.1216186496591158
202111,2021,11,Muxia-Finisterre,39,0.42885418957554433
202111,2021,11,Geira e Arrieiros,1,0.010996261271167804
202111,2021,11,Muros - Noia Camino,1,0.010996261271167804
202112,2021,12,Frances-Camino de,691,57.921207041072925
202112,2021,12,Portugues-Camino,229,19.19530595138307
202112,2021,12,Ingles-Camino,66,5.532271584241408
202112,2021,12,Costa Camino Portugues  ,49,4.107292539815591
202112,2021,12,Primitivo-Camino,48,4.0234702430846605
202112,2021,12,Via de la Plata,41,3.4367141659681475
202112,2021,12,Norte-Camino de,40,3.352891869237217
202112,2021,12,Otros caminos,17,1.4249790444258172
202112,2021,12,Invierno de Camino,11,0.9220452640402347
202112,2021,12,Muxia-Finisterre,1,0.08382229673093043
202201,2022,1,Frances-Camino de,860,53.18491032776747
202201,2022,1,Portugues-Camino,311,19.233147804576376
202201,2022,1,Ingles-Camino,115,7.111935683364255
202201,2022,1,Costa Camino Portugues  ,81,5.009276437847866
202201,2022,1,Via de la Plata,57,3.5250463821892395
202201,2022,1,Primitivo-Camino,55,3.401360544217687
202201,2022,1,Norte-Camino de,49,3.0303030303030303
202201,2022,1,Invierno de Camino,47,2.906617192331478
202201,2022,1,Otros caminos,35,2.1645021645021645
202201,2022,1,Muxia-Finisterre,3,0.18552875695732837
202201,2022,1,Geira e Arrieiros,2,0.12368583797155226
202201,2022,1,Muros - Noia Camino,2,0.12368583797155226
