,ID,Anho,Mes,Descripcion,Total
179,201106,2011,6,Mujer,10019
180,201107,2011,7,Hombre,17167
181,201107,2011,7,Mujer,13675
182,201108,2011,8,Hombre,23665
183,201108,2011,8,Mujer,17824
184,201109,2011,9,Hombre,14546
185,201109,2011,9,Mujer,11477
186,201110,2011,10,Hombre,9436
187,201110,2011,10,Mujer,6807
188,201111,2011,11,Hombre,2246
189,201111,2011,11,Mujer,1345
190,201112,2011,12,Hombre,1074
191,201112,2011,12,Mujer,424
192,201201,2012,1,Hombre,577
193,201201,2012,1,Mujer,295
194,201202,2012,2,Hombre,821
195,201202,2012,2,Mujer,484
196,201203,2012,3,Hombre,2006
197,201203,2012,3,Mujer,1254
198,201204,2012,4,Hombre,8260
199,201204,2012,4,Mujer,6489
200,201205,2012,5,Hombre,12355
201,201205,2012,5,Mujer,9421
202,201206,2012,6,Hombre,14948
203,201206,2012,6,Mujer,10569
204,201207,2012,7,Hombre,17741
205,201207,2012,7,Mujer,15077
206,201208,2012,8,Hombre,23175
207,201208,2012,8,Mujer,17921
208,201209,2012,9,Hombre,14856
209,201209,2012,9,Mujer,12465
210,201210,2012,10,Hombre,10411
211,201210,2012,10,Mujer,7680
212,201211,2012,11,Hombre,2646
213,201211,2012,11,Mujer,1524
214,201212,2012,12,Hombre,994
215,201212,2012,12,Mujer,489
216,201301,2013,1,Hombre,559
217,201301,2013,1,Mujer,247
218,201302,2013,2,Hombre,873
219,201302,2013,2,Mujer,509
220,201303,2013,3,Hombre,3871
221,201303,2013,3,Mujer,3357
222,201304,2013,4,Hombre,6588
223,201304,2013,4,Mujer,4944
224,201305,2013,5,Hombre,13652
225,201305,2013,5,Mujer,11553
226,201306,2013,6,Hombre,16747
227,201306,2013,6,Mujer,12627
228,201307,2013,7,Hombre,19228
229,201307,2013,7,Mujer,17331
230,201308,2013,8,Hombre,25332
231,201308,2013,8,Mujer,21394
232,201309,2013,9,Hombre,16378
233,201309,2013,9,Mujer,14516
234,201310,2013,10,Hombre,10622
235,201310,2013,10,Mujer,8985
236,201311,2013,11,Hombre,2943
237,201311,2013,11,Mujer,1964
238,201312,2013,12,Hombre,1077
239,201312,2013,12,Mujer,582
240,201401,2014,1,Hombre,596
241,201401,2014,1,Mujer,310
242,201402,2014,2,Hombre,623
243,201402,2014,2,Mujer,347
244,201403,2014,3,Hombre,1959
245,201403,2014,3,Mujer,1191
246,201404,2014,4,Hombre,9323
247,201404,2014,4,Mujer,8024
248,201405,2014,5,Hombre,15127
249,201405,2014,5,Mujer,12227
250,201406,2014,6,Hombre,18218
251,201406,2014,6,Mujer,14803
252,201407,2014,7,Hombre,20817
253,201407,2014,7,Mujer,18764
254,201408,2014,8,Hombre,27466
255,201408,2014,8,Mujer,23752
256,201409,2014,9,Hombre,17972
257,201409,2014,9,Mujer,16485
258,201410,2014,10,Hombre,12246
259,201410,2014,10,Mujer,10959
260,201411,2014,11,Hombre,2893
261,201411,2014,11,Mujer,1910
262,201412,2014,12,Hombre,1260
263,201412,2014,12,Mujer,610
264,201501,2015,1,Hombre,783
265,201501,2015,1,Mujer,434
266,201502,2015,2,Hombre,951
267,201502,2015,2,Mujer,593
268,201503,2015,3,Hombre,2832
269,201503,2015,3,Mujer,2248
270,201504,2015,4,Hombre,9186
271,201504,2015,4,Mujer,8535
272,201505,2015,5,Hombre,17122
273,201505,2015,5,Mujer,13954
274,201506,2015,6,Hombre,19253
275,201506,2015,6,Mujer,16670
276,201507,2015,7,Hombre,22947
277,201507,2015,7,Mujer,21847
278,201508,2015,8,Hombre,29070
